# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
4.677333373689635465e+01 4.575618200560506921e+01 7.208188337682821611e+01 7.155819140823903979e+01 3.631919637541127344e+01 3.606782190536969068e+01 -3.939790065832428922e+02 -4.251397038386130589e+02 -5.480469186436306472e+02 -1.482436929755556321e+03
4.098451845820444817e+01 4.001121589437521209e+01 3.276383726074028857e+01 3.169366691171149952e+01 1.626212456579092347e+01 1.594699328421020468e+01 -4.089222824987949707e+02 -4.160927533575917323e+02 -4.183873110571602183e+02 -1.210161238949890276e+03
7.392754628822651775e+00 6.868785285863861390e+00 5.310220902225780470e+00 5.028030995733219655e+00 3.302864412636790092e+00 2.391063881839480487e+00 -4.098347081762461244e+02 -4.114590304501088553e+02 -4.096010615791984719e+02 -4.381119896749625013e+02
8.735635681031364896e+00 9.477143126203658952e+00 8.558813119992178642e+00 9.605489264724418774e+00 3.852701961967448074e+00 2.753613827430739125e+00 -4.089187595463406524e+02 -4.100504600485777473e+02 -4.120808265012682341e+02 -4.448219626891338407e+02
9.787849215260772340e+00 9.888951082946697113e+00 6.724434262576433952e+00 7.084812195956503800e+00 4.712874783522353894e+00 4.356282042644503250e+00 -4.216878127729529524e+02 -4.239060003154804690e+02 -4.252253068598336654e+02 -4.499249978750374908e+02
4.412024474415463970e+01 4.313435700702368791e+01 3.510010368033614725e+01 3.393811506070345274e+01 1.225435098943493450e+01 1.199678786634266281e+01 -3.953077100058885662e+02 -3.982941437867942795e+02 -4.016809679293354520e+02 -1.341069314667206299e+03
4.652634407417023255e+01 4.513140700711294073e+01 6.005167726439559317e+01 5.779979110944432108e+01 2.469979497239981470e+01 2.717295536085617869e+01 -3.738731490234738430e+02 -3.978405769161867624e+02 -4.050915414891344426e+02 -1.438803065637031750e+03
1.305268538120503408e+01 1.091954084949376202e+01 9.758805877202943790e+00 7.809702729716245351e+00 5.844347773117350542e+00 3.606321197315168092e+00 -3.826076219908055691e+02 -3.841962173752943386e+02 -3.865287970388815211e+02 -4.575689550734467161e+02
2.494821592701164548e+01 2.426447797640617665e+01 3.047823581607874743e+01 2.960148876535474116e+01 1.247177347181665397e+01 1.318201925055575785e+01 -3.905961515001189923e+02 -3.941681097092086929e+02 -4.024660994020965745e+02 -6.985098084714819606e+02
3.454634404679886472e+01 3.500829143182462388e+01 2.832943236661882480e+01 2.859078642626374034e+01 1.304411345247316945e+01 1.368005187295566039e+01 -4.203051156931355195e+02 -4.240209068152227587e+02 -4.261904789323803584e+02 -1.005790939672049603e+03
9.354088605653231525e+00 7.087178796426385929e+00 8.205565805423098880e+00 5.908349261401644625e+00 3.756704642613108547e+00 2.895687065008432981e+00 -4.049249552353201693e+02 -4.063093355255242614e+02 -4.077998799921426780e+02 -4.472840780016791769e+02
2.681510237642675776e+01 2.555850351967276524e+01 2.989023680307120756e+01 2.953078074371243034e+01 1.414002730111984363e+01 1.240699077172726206e+01 -4.081715460448191379e+02 -4.102136369491665846e+02 -4.127539899107357542e+02 -7.639806916415201385e+02
6.801632671805482921e+00 5.875087313208623208e+00 6.998324632540110279e+00 6.339751982001971875e+00 2.800287271756463969e+00 2.232041818486394380e+00 -3.736736282491041266e+02 -3.748376766152028949e+02 -3.776416819238007747e+02 -3.949330332196103086e+02
6.422352452753813168e+00 7.996987150487466778e+00 6.011284659760812055e+00 7.608882603495908725e+00 3.068202645913844950e+00 3.204390253686963508e+00 -3.836657609735446499e+02 -3.851409999633917209e+02 -3.873277731655564367e+02 -4.019337178952311547e+02
1.497025239680818665e+01 1.441852428759314719e+01 2.153102275760550555e+01 2.114390796110369664e+01 8.124385834509237014e+00 8.152599471833788414e+00 -3.927839913820869242e+02 -3.956635221378365372e+02 -4.062262312598895164e+02 -5.027424735210437348e+02
1.441720666495918408e+02 1.431399333449524534e+02 1.082021894281787553e+02 1.066288179457032044e+02 5.173084670030434751e+01 5.211513523465197295e+01 -7.290067336166627001e+02 -7.608045096297438477e+02 -7.725907106162062519e+02 -1.078017603325808705e+04
1.353942380985364302e+01 1.514770049182322609e+01 1.224317337156901431e+01 1.354703731319724724e+01 2.023484935270641216e+00 3.790559273167002807e+00 -3.917674030385634865e+02 -3.953475332801844502e+02 -3.970051266441756184e+02 -4.723503120532799358e+02
3.458488762536446881e+00 4.594908026406887558e+00 4.714876521050006986e+00 5.706547331784002530e+00 2.087536317703359678e+00 1.851343262078574359e+00 -3.871367916020165012e+02 -3.884469392041133347e+02 -3.887600245883279513e+02 -3.937491287159031685e+02
5.541917180392639253e+00 6.799140420082490088e+00 6.382464311709655114e+00 7.482752212302517414e+00 2.399499683777776671e+00 2.524232875688686040e+00 -4.280366280622432100e+02 -4.298178162597099004e+02 -4.280844709305600873e+02 -4.458164347095427047e+02
1.637480785357751927e+02 1.641923824776507388e+02 1.343672329786456601e+02 1.350556581666668308e+02 3.915542350613685585e+01 3.863715569512205406e+01 -5.829081917458104272e+02 -6.221865318668732243e+02 -6.252346379746466027e+02 -1.376519275250886494e+04
5.203089192018075693e+01 5.079983858081910597e+01 3.790291246624099841e+01 3.661533751052468943e+01 1.674243911644174787e+01 1.576615008809337226e+01 -4.508847884834522688e+02 -4.553254905143788847e+02 -4.551635308364703860e+02 -1.736001080873015098e+03
5.281831925596060628e+00 3.940688675886161452e+00 5.236841500805137883e+00 3.301427246792414394e+00 8.590056608132881077e-01 1.564876784873803661e+00 -3.926554841191448304e+02 -3.946221179801349308e+02 -3.959915065258786058e+02 -4.056677918999500321e+02
8.088975794696985133e+01 8.277483038861591069e+01 7.605007314034232024e+01 7.817187600673972270e+01 3.296011170986026428e+01 3.265916219694931044e+01 -4.114236444437565865e+02 -4.324600409471352123e+02 -4.346000195498223775e+02 -3.659053233911582993e+03
6.343895148023828590e+00 7.255526576449931042e+00 4.014009589091791064e+00 5.183749489109200859e+00 2.224833736241405902e+00 2.449652350840948234e+00 -4.060624978876239197e+02 -4.067615112235477568e+02 -4.065131617102640007e+02 -4.119873480267079344e+02
1.203186942748152433e+01 1.296619038595684437e+01 9.234069168697523367e+00 1.012747627786545124e+01 2.686112254171308944e+00 3.549959814405994063e+00 -4.130139819422984715e+02 -4.158920749081074177e+02 -4.199197694454414886e+02 -4.870754093276790968e+02
7.464798756318151618e+01 7.523256629473554824e+01 5.767598544774200064e+01 5.812230626168589254e+01 2.079831827242333375e+01 2.163217626774715896e+01 -7.121859658229406023e+02 -7.239860740965511923e+02 -7.265602761423598395e+02 -3.189305559065652233e+03
7.982006376823921556e+00 7.429201803779190705e+00 6.351161148011661872e+00 5.625776065868923759e+00 2.176485471055246812e+00 2.164453474130453525e+00 -3.809105283246089471e+02 -3.806126474170607707e+02 -3.848782174339023072e+02 -4.099662464279899154e+02
8.738262169624627518e+01 8.619149933509251582e+01 6.990458032402609945e+01 6.894098295603750159e+01 2.839706712826123081e+01 2.705796912310169233e+01 -1.052665275760721897e+03 -1.050095279186013386e+03 -1.062268611781182472e+03 -4.231041016718919309e+03
1.749575483798508202e+01 1.763975461518473509e+01 2.165654551373973646e+01 2.198441267733639748e+01 1.018858663180434476e+01 9.707749514353880116e+00 -3.956116510359578342e+02 -4.015710675683934028e+02 -4.063565570772299793e+02 -5.438362079210124875e+02
1.329879478110223090e+02 1.319775606121819749e+02 1.006299044206621005e+02 9.966857692378890476e+01 4.001137800830965574e+01 3.905019735499743661e+01 -4.651943152140357824e+02 -4.788815979785958916e+02 -4.820157724633029943e+02 -9.238608216771670413e+03
1.232565823025945662e+02 1.232948704150845032e+02 9.773405634354563176e+01 9.756057720605132033e+01 3.177288806813115940e+01 3.244013113702076367e+01 -4.873540643115829312e+02 -5.055491774512212260e+02 -5.088922625487263645e+02 -7.985657868725589651e+03
9.830495557235178694e+01 9.770639267734595990e+01 1.066941771897816835e+02 1.068962406066622748e+02 5.086441216744786686e+01 4.923795886314243120e+01 -5.128254381634361607e+02 -5.862355853215855177e+02 -7.443026758371660208e+02 -5.228803928344947053e+03
1.338021225928937419e+01 1.227807879158466875e+01 1.169949808722826212e+01 1.059018682600071237e+01 3.536255677289247501e+00 2.926578529462105838e+00 -3.905717907428688704e+02 -3.915462189579367305e+02 -3.936966314912671123e+02 -4.723928903848357095e+02
6.271292207130617413e+00 4.724554152120368222e+00 4.791357069017530890e+00 3.625144644066988775e+00 3.569799425075355970e+00 1.459464603906557079e+00 -4.126327325943906885e+02 -4.140184272888758983e+02 -4.144755595733675477e+02 -4.334568441738617821e+02
