# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
8.826925618755893765e+01 8.249887052956793809e+01 6.639964118384982683e+00 6.486419306852185152e+00 3.850660266958962907e+00 -1.192690129130336487e+02 -3.883740392843400969e+03
1.814071826805855494e+02 1.156355170679254911e+02 7.215193945594880631e+01 6.464398132234804528e+00 -1.349607424115919230e+02 -1.638395181842288082e+02 -1.644229256294461447e+04
1.058246911653606190e+02 8.483357879400244883e+01 2.355708761598910073e+01 6.192639035359928101e+00 -6.380494031043274283e+00 -8.513308830901870294e+00 -5.587442229012922326e+03
2.499411970320342675e+02 2.406141811822152761e+02 1.078889969074005606e+01 4.339485677439967048e+00 -3.377818916901818014e-01 -1.967423328582341810e+03 -3.122331058579403543e+04
1.823119521443364874e+02 1.494005442478577379e+02 3.713786647592007029e+01 5.391899575269570200e+00 -2.559933824774838484e+01 -7.788670577185949639e+01 -1.660683354623036576e+04
2.199287898835476653e+02 1.772342205135287827e+02 4.804674404342022598e+01 4.941378941293613103e+00 -4.424521044157688010e+01 -4.565668646495241489e+01 -2.417234590871177352e+04
6.954313094047674326e+01 6.927503940110095471e+01 3.116403198494705484e-01 6.691448287137212958e+00 5.229737499716225813e+00 -2.946899564354112755e+01 -2.406133129393092531e+03
1.913305828360004170e+02 1.491057605924236498e+02 4.723362259938392782e+01 4.937046565154024513e+00 -3.900888079661320518e+01 -4.318376939185859698e+01 -1.829170556307275547e+04
1.276498233073896102e+02 9.914388605974041013e+01 3.185069292305764677e+01 5.771756977639846298e+00 -1.482779647980067494e+01 -1.744177743933752112e+01 -8.135248294094839366e+03
1.312931493309374389e+02 1.178016238243991580e+02 1.541319101966330685e+01 5.700656031812954438e+00 -1.641554263434534811e+00 -4.700855769876233659e+00 -8.606955129508864047e+03
1.864053915527553897e+02 1.763936195688351916e+02 1.146657747613491551e+01 3.912241386825543010e+00 -3.807144047221817651e-01 -1.612037879417940189e+00 -1.736149459885897159e+04
2.129846639702460322e+02 1.844657693964348653e+02 3.238473065507844950e+01 4.636328319639678064e+00 -2.102830201820405165e+01 -2.242230421611159485e+01 -2.266924314215025151e+04
1.876832202312710081e+02 1.481052200928730826e+02 4.447271419913458601e+01 5.605147198235322925e+00 -3.584231571342758116e+01 -5.959029943641204454e+02 -1.760050517708083498e+04
1.382084583980475259e+02 1.284411005343393413e+02 1.118512061459748885e+01 5.110579575305666644e+00 5.604368821642173870e-01 -1.953847618489146232e+00 -9.538798585273361823e+03
1.547251445763571951e+02 1.165512826417006664e+02 4.262879550578683308e+01 6.077231121899726141e+00 -3.030780357644693623e+01 -8.307892795068725889e+01 -1.195794478097826504e+04
1.623385128823230446e+02 1.489842894032225047e+02 1.527436468825152360e+01 4.871458465004476324e+00 -2.333162522324602417e+00 -6.989819199871435629e+00 -1.316490598131302977e+04
7.901609345672453344e+01 5.111382347130764003e+01 3.063056936410501052e+01 7.992578109135093811e+00 -2.013720094439858599e+01 -9.158127843785271338e+00 -3.109781111471857457e+03
1.677022995424940177e+02 1.085716036642003957e+02 6.483236794686365556e+01 5.964592657846511159e+00 -1.028764131964658191e+02 -5.539924366177187665e+01 -1.405004023481114200e+04
1.697856206574784892e+02 1.452115290057730306e+02 2.778503503430900423e+01 4.688651963781176768e+00 -1.348754771185722845e+01 -1.584552935247474892e+01 -1.440158808991353726e+04
1.353284215553677825e+02 9.199783349329871385e+01 4.766265313194450215e+01 5.821563247944991026e+00 -4.636926694130120552e+01 -3.089448001681144973e+01 -9.144900439224609727e+03
7.835409811124046087e+01 7.127432017671573306e+01 8.065997753066424636e+00 6.234695479174477306e+00 3.208470130600257875e+00 6.168792590649236907e-01 -3.057691944303893251e+03
1.952322457313622692e+02 1.852156534621198603e+02 1.152586049528509449e+01 4.498399704486399031e+00 -4.053647775901838557e-01 -1.543128516519483906e+00 -1.904582448554645453e+04
1.764745418016796634e+02 1.201060780204323208e+02 6.223641843111856531e+01 6.207479705945545767e+00 -8.376554098847861951e+01 -9.118540010960585107e+01 -1.555964155094733724e+04
1.206325654231604432e+02 9.065774702388760886e+01 3.346228205564968761e+01 6.609452980319614923e+00 -1.681905591080300866e+01 -4.175251945440013657e+01 -7.264117519177487338e+03
1.741922879611231565e+02 1.411002670785540261e+02 3.731137885889505412e+01 5.668209586077611384e+00 -2.524502576765244299e+01 -5.774761059484152383e+02 -1.515948619145637167e+04
2.207195319276028158e+02 1.942302456855803428e+02 3.020985642325132758e+01 4.872763967176235056e+00 -1.870271511024671796e+01 -1.009570639149168073e+03 -2.434656548606098659e+04
1.636311202226520436e+02 1.238807312987330675e+02 4.437226201243580448e+01 5.730793592722463359e+00 -3.301650183401108052e+01 -3.399616132042856975e+01 -1.337558135155094715e+04
8.186027571305469053e+01 6.934546953455931373e+01 1.414556576318457282e+01 6.585868743941075465e+00 6.854758293432015037e-01 -1.701807223027873572e+00 -3.338561968799610895e+03
1.522284608814537421e+02 1.344755176536066585e+02 2.021942060411009123e+01 5.325128100785022411e+00 -5.897666132407314521e+00 -7.861484457419559035e+00 -1.157476175005909317e+04
1.661504152995427432e+02 1.134323422329267430e+02 5.824451787465683594e+01 6.411004026556120117e+00 -7.248951480749886400e+01 -2.509521975810339143e+02 -1.379098985099620768e+04
1.363955359071743771e+02 1.087740885709394121e+02 3.090463480093177751e+01 5.076322357099654070e+00 -1.428449522435444408e+01 -1.635817978457244237e+01 -9.289880706593592549e+03
1.012840256390244633e+02 6.746321361086695845e+01 3.716726886582444678e+01 6.996071281708770684e+00 -2.891560518811180458e+01 -1.671398053884718848e+01 -5.117236523714227587e+03
1.696380126121680973e+02 1.532699166889768776e+02 1.872262379132276422e+01 5.170019620626240098e+00 -5.058300355311807550e+00 -2.179126146746621018e+01 -1.437653726039399589e+04
1.018630419293525335e+02 7.681798220617974948e+01 2.795861929236626509e+01 6.889158008831740787e+00 -1.013408511047463634e+01 -1.138126265214964228e+01 -5.176049254441461017e+03
2.118430264355299073e+02 1.906008390795688854e+02 2.430168478911160790e+01 4.851738696681358043e+00 -1.140558257795586350e+01 -7.297981621871855396e+02 -2.242674352357325552e+04
1.163491895581922506e+02 1.147292782024843092e+02 1.881298146856160036e+00 5.794962846163174142e+00 4.238362393306373654e+00 -4.086222718344270675e+02 -6.756576554315021895e+03
1.148148210874130513e+02 1.003835215253198214e+02 1.632108563496795739e+01 5.130707609193579266e+00 -1.823652551346670148e+00 -3.696214915794241218e+00 -6.579231169558279362e+03
5.803592776661682251e+01 5.225969855571859313e+01 6.597301397362675957e+00 7.355513052906185401e+00 4.691923761549051441e+00 2.327096834401588765e+00 -1.672094054756928244e+03
2.524649510747696581e+02 2.441446200415170722e+02 9.630385880994854375e+00 4.283008048746142826e+00 2.553360985869845834e-01 -1.709899579782156252e+03 -3.185728535948386707e+04
1.853053802299967572e+02 1.376850436991518620e+02 5.297618044871805409e+01 5.199801477300076691e+00 -4.830996052096969606e+01 -4.780246046536925064e+01 -1.715705156998278107e+04
1.106455984330200124e+02 7.437828725763657189e+01 3.994554531902809202e+01 7.036441964323387310e+00 -3.340785691614532027e+01 -2.063171578690579011e+01 -6.109233825191506185e+03
1.574656844040107444e+02 1.433158230297976843e+02 1.611645338997671217e+01 4.473546673686622732e+00 -2.810153582197274513e+00 -8.198386311115134717e+00 -1.238573048130270035e+04
1.188276183826162082e+02 9.304679165791891648e+01 2.883884657796106765e+01 5.947784579932190674e+00 -1.145203856167112377e+01 -1.401892769560920726e+01 -7.048011044133279938e+03
9.021593971486137775e+01 8.107332944289311172e+01 1.045897209995327870e+01 6.613744955747367982e+00 2.397450286799989616e+00 -1.673271534101041880e+02 -4.057467488208696523e+03
1.122236296301319243e+02 9.313282887286531775e+01 2.156214142145915247e+01 6.234107032497949064e+00 -5.343953857964417686e+00 -7.998319240489083271e+00 -6.285081122571456945e+03
2.006704737337652205e+02 1.640852058575499939e+02 4.119574317421141529e+01 4.814321545539934633e+00 -3.199100495041279757e+01 -3.400149574781158179e+01 -2.012232911315782258e+04
1.105121012249888963e+02 7.518480623626199133e+01 3.883295905553397631e+01 6.197205331969695585e+00 -2.924545389197083267e+01 -1.915602882392840201e+01 -6.094471857472040938e+03
2.338194299382013241e+02 2.116946919138939904e+02 2.530358645435255127e+01 4.414239021766749538e+00 -1.300338394131420117e+01 -2.175925912812215657e+01 -2.732377250720366646e+04
7.870201322595485749e+01 6.986613488893505064e+01 1.008321648340185916e+01 6.851302966457588184e+00 2.874896345330719694e+00 -2.255403456690827468e+01 -3.085013041800131305e+03
3.869452958444298929e+01 2.479287178679679471e+01 1.521065167828409237e+01 8.771104980369671011e+00 -8.732449327486113688e-01 1.924160542298784637e+00 -7.366429087716122694e+02
2.320092115960560193e+02 2.184740838851594447e+02 1.557630677720240975e+01 4.331044872187659323e+00 -3.521126657380061253e+00 -5.009632577374715900e+00 -2.690214673160269376e+04
1.217915059561970281e+02 9.063445305709136335e+01 3.457136016871887563e+01 5.528888596959243174e+00 -1.749561100227419530e+01 -1.801894288423601154e+01 -7.404595060430132435e+03
1.339846532744297747e+02 1.301198024066738128e+02 4.472868488638779283e+00 5.442932304458456549e+00 3.436705049056368644e+00 -7.881481616332941087e+01 -8.963953255425529278e+03
6.101979548621287819e+01 5.320953727392028298e+01 8.835100963690731390e+00 6.830857526612475361e+00 3.588410498325964149e+00 1.286857833629954762e+00 -1.849717319480567994e+03
1.116938770412603361e+02 9.207375965614750157e+01 2.209176036491512818e+01 5.932818882302238528e+00 -5.690281096937963135e+00 -8.120808346605350891e+00 -6.225770683145035946e+03
1.367587301660418859e+02 8.478449579653849355e+01 5.668193212454274033e+01 6.207467998722537850e+00 -8.589489030456998364e+01 -3.697870237761302548e+01 -9.339484737205071724e+03
1.895732627541651425e+02 1.728181437151917237e+02 1.911945231251882404e+01 4.300132668851761153e+00 -5.796358248501643828e+00 -1.298303692223550243e+01 -1.795702057452081499e+04
1.599008636176771745e+02 1.355124725311541454e+02 2.766754367040789120e+01 5.685096564572840627e+00 -1.325786854538721826e+01 -5.726419691548899209e+02 -1.277215269173044180e+04
1.645288448554658771e+02 1.016748651418669169e+02 6.854959572571313231e+01 5.790150908981486211e+00 -1.281770915539211444e+02 -5.565382711443231756e+01 -1.352287999362792470e+04
7.214128566707425705e+01 6.985563644916294379e+01 2.644961099723218911e+00 6.753338558191979146e+00 5.097301279989202349e+00 -6.659303132760179267e+01 -2.590192147740151540e+03
1.210559967069551277e+02 1.044948231925379503e+02 1.879974978589556400e+01 5.885457565624637510e+00 -3.730861922969766376e+00 -5.671421791911687826e+00 -7.315286768248111002e+03
1.346209639786386845e+02 8.714724709937232205e+01 5.195446228907041331e+01 5.892172578068874955e+00 -6.379667698585430458e+01 -3.335533769643245705e+01 -9.049411570159911207e+03
2.020193093908694379e+02 1.978933547259485692e+02 4.764078979648944667e+00 4.188570330188913005e+00 2.181944589292081016e+00 -2.658800745164504153e+00 -2.039391028227286006e+04
1.568356459191074919e+02 1.563308505153291890e+02 5.829809781720697304e-01 4.338289155948277021e+00 3.010364276841695386e+00 -4.109405797876837241e+00 -1.228671951432277456e+04
1.418758182157806118e+02 1.087471080175020575e+02 3.698480024940369759e+01 5.720162747234916800e+00 -2.145672522647713620e+01 -2.341774934741917846e+01 -1.005238349608955832e+04
1.208557343571347928e+02 1.070840440768920558e+02 1.571698651231224630e+01 6.027257796537530687e+00 -1.481259926943433669e+00 -1.678036751702220499e+02 -7.291063862392111332e+03
1.766455033272727917e+02 1.359980867146745993e+02 4.530734238170820305e+01 4.476924911007219343e+00 -3.378141534025650117e+01 -3.640956050284755463e+01 -1.558982652176371812e+04
6.048475548287088088e+01 5.271753064796273947e+01 8.821775676951510547e+00 7.282212147464402818e+00 3.881032601331867227e+00 1.578229159688038230e+00 -1.817212421802284780e+03
1.949098091523778464e+02 1.318441547117063237e+02 6.960637005551863865e+01 6.094429834447365302e+00 -1.074523123755534186e+02 -3.005140380305300596e+02 -1.898292645079912472e+04
1.751050299694755381e+02 1.662968586251613488e+02 1.008588778493614946e+01 3.944209706437930230e+00 4.445974956718510285e-01 -7.759136339899108670e-01 -1.531889535919640912e+04
1.317059520619291106e+02 1.194479422152193138e+02 1.401631349840476837e+01 5.561330491485144911e+00 -7.989287752431533107e-01 -4.824105137745707594e+00 -8.661238503160529945e+03
7.173927528041497226e+01 6.173173172769099182e+01 1.134320115286141828e+01 6.912390347323341899e+00 2.440821942335401395e+00 1.731358389636050710e-01 -2.561271407770524547e+03
1.257828406931468024e+01 8.575475216782306731e+00 4.421878532730703526e+00 1.031136559625163684e+01 7.902281471401908064e+00 5.506955362154490885e+00 -6.711621395513307675e+01
1.251883146307439461e+02 1.176525328882979693e+02 8.682871080642888373e+00 5.826168673462172265e+00 2.338406586145770127e+00 -4.803637444864613713e+02 -7.824066658934015322e+03
1.391735472662042241e+02 1.144656724239811751e+02 2.779109617012462863e+01 5.283684550176726447e+00 -1.191565881502646818e+01 -1.430384618912666994e+01 -9.672647728220135832e+03
4.467761259518601946e+01 3.797514687019042157e+01 7.599067093458241828e+00 8.252744746300407996e+00 5.258863022809601162e+00 1.798665072483442096e+00 -9.860541324937074705e+02
