# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
1.646704924118393976e+01 1.819938680859204183e+01 2.717597607124123904e+00 9.520740633442622780e+00 8.249050568100541270e+00 7.892289037017610198e-01 -1.235914542467336048e+02
1.635375653918414685e+01 1.574932514752017099e+01 6.672207485683334660e-01 9.878243969302692662e+00 8.219509057257820217e+00 2.957017311115813563e+00 -1.217322753623994629e+02
3.148945450196913143e+01 3.200530724038308961e+01 3.270557829659226368e+00 8.318243408151699825e+00 6.847926136412681331e+00 -1.775710421749336021e+01 -4.838024713067372886e+02
4.961322008719527332e+01 4.669799112371163119e+01 5.816678346113892673e+00 7.966116884684110389e+00 3.179873373954741123e+00 -3.667897542641613029e+01 -1.218745402601183741e+03
5.682886948306665431e+01 4.954656976498374377e+01 8.428923413143895260e+00 8.132710074520744570e+00 -2.671326451741879993e-01 -2.302419389791446491e+01 -1.602769802252657655e+03
3.503096596742525293e+01 2.769709556149530627e+01 1.137191331602679512e+01 9.007243044049873859e+00 1.702193545653217122e+00 -1.689474113595995419e+00 -6.015938871963984411e+02
1.644343834267507134e+02 1.501794703166094962e+02 1.720973426226321124e+01 5.948787498847911692e+00 -8.511066390596925046e+00 -2.529767548672698751e+02 -1.350734282535878083e+04
2.178963050254272460e+01 2.237049833629093598e+01 2.460897660940980280e+00 9.221254167463156293e+00 7.635472808498977138e+00 -6.196725680788071067e+00 -2.254035976096155025e+02
9.457022228433994826e+01 9.531550352309969298e+01 3.957091632090993460e+00 6.540553710914627672e+00 4.884761771207517533e+00 -2.030786668333167313e+02 -4.459773070345679116e+03
1.651198904536801493e+01 1.641256355920035048e+01 1.258953145756722125e-01 9.561434066152187938e+00 8.072458931772967361e+00 -3.805142246582766674e-01 -1.243324900081220221e+02
3.760554698801817608e+01 3.887446166463990238e+01 6.006790357678435832e+00 8.228276709738997496e+00 5.770781960003610322e+00 -2.659621584520409598e+01 -6.950981810249668342e+02
3.842432315986317803e+01 3.642051921943988191e+01 2.291527474711823054e+00 8.232522284886330866e+00 5.877063935704740061e+00 -1.924738107733183767e+01 -7.262239040377443189e+02
4.619876280709821970e+01 5.259216348421544041e+01 7.624681138951229897e+00 7.701168124410552984e+00 4.909816303968213447e+00 -4.488994591425583280e+01 -1.055172441344206391e+03
2.101093955357687548e+01 1.987047843731629726e+01 1.344656511801663790e+00 9.584242846105935243e+00 7.642369466448958093e+00 5.459195337788029789e-01 -2.087393893529759623e+02
6.981290035606750166e+01 6.186258433221910735e+01 9.153678889331141377e+00 7.488868843059004909e+00 -1.555657959339030505e+00 -5.206498341127866780e+01 -2.424930126954050593e+03
6.310158031604416351e+01 6.252490031004567328e+01 1.165792214593961651e+00 7.479218473622239571e+00 6.007510046861601616e+00 -6.820817635095122000e+01 -1.978914318082031741e+03
7.087852870575827069e+01 7.065419490254282664e+01 1.473960077028095617e+00 7.211625751229869152e+00 5.813870983930274683e+00 -5.941867385738527929e+01 -2.499892514637444947e+03
4.444435835926727307e+00 5.657953701996169649e+00 1.435962487725904735e+00 1.086633544873784452e+01 1.033211683971435058e+01 8.885462803863187986e+00 2.113896159219811111e+00
1.313126391733202354e+02 1.231173198017478256e+02 1.252299391224657121e+01 6.336632976552879271e+00 -1.057092538025873107e+00 -1.305839757774365921e+02 -8.609514202222242602e+03
9.777907831107789605e+01 8.777551126872793930e+01 1.162965584345787029e+01 6.953313794562710370e+00 -6.944756589229240440e+00 -1.096787144580880664e+02 -4.768383676572896547e+03
3.096490293085744838e+01 2.840020527433192754e+01 3.392457557257086087e+00 8.842480080314132351e+00 5.655436101870462196e+00 -7.096282491419093397e+00 -4.674222056496573714e+02
1.131791875894814048e+01 1.120237007555750175e+01 2.286060639390632865e+00 1.020381618183031769e+01 8.691708797541888742e+00 4.643234615432467294e+00 -5.205724140802043820e+01
5.287279507801152079e+01 4.675043015087317855e+01 7.907315340718479746e+00 8.199043996169152138e+00 4.509961466269567509e-01 -2.310051426704609767e+01 -1.385775828571645206e+03
3.336559564473686379e+01 3.488935453664093700e+01 1.937034258074318727e+00 8.091662331083002258e+00 6.811543042702362882e+00 -2.654759718907531862e+01 -5.446410852549871606e+02
6.269845953100478653e+01 6.193250140554987127e+01 6.961162147072398554e+00 7.219387696434652391e+00 4.272793350054595152e+00 -6.879967029446932258e+01 -1.953558012671468077e+03
3.792072759443989582e+01 3.608340166056072462e+01 2.464192670186589940e+00 8.357194806584134383e+00 6.289306847766022557e+00 -1.565198950304410275e+01 -7.070003895368029134e+02
5.532947003899022320e+01 5.353482389894713833e+01 2.034299703817108451e+00 7.517179882256075807e+00 5.702394491735881310e+00 -4.163806839550302641e+01 -1.518684726288703814e+03
4.462312929281779361e+01 4.682556124309564893e+01 7.373979431261799000e+00 7.927142267894129901e+00 4.693818515871457819e+00 -2.339227653366724269e+01 -9.836214328327120029e+02
9.665495882819270079e+00 9.944444354972121758e+00 4.294091206662234428e-01 1.018952438352611978e+01 9.015662378363836993e+00 4.855054831752109834e+00 -3.472050422134346803e+01
1.083209843083703561e+02 9.987266410637435854e+01 1.965777372275811175e+01 6.511894931795056074e+00 -1.466000472661213472e+00 -1.436564668297953915e+02 -5.854727419658052895e+03
2.830872105320975152e+01 2.169199066025239730e+01 8.233835834515632612e+00 9.556673860477701510e+00 2.532936411611410588e+00 1.688802731576255489e+00 -3.887014427251658617e+02
3.698541968516502720e+01 3.669711701434933815e+01 5.087242778901557294e-01 8.486331551715714738e+00 7.037033317901739693e+00 -1.438231037605325113e+01 -6.719702335348415545e+02
8.139926725648946615e+01 7.173198162961789137e+01 1.757958499290629462e+01 7.097844582604534658e+00 -1.030760089690181225e+01 -4.754853091273572829e+01 -3.300929953837644462e+03
4.093937455495855460e+01 3.871992873394898282e+01 2.789753683344137425e+00 8.460319174076524007e+00 5.986293804746782854e+00 -1.620384322445002567e+01 -8.260257933665393466e+02
1.558998597249583895e+01 1.650942191445168206e+01 1.250929327697393623e+00 9.479909393665835182e+00 8.169030531695435471e+00 -4.550352506348342985e-01 -1.095334302022538537e+02
3.854097790510314070e+01 3.997471703607819649e+01 1.950204411178485753e+00 7.960590395011394982e+00 6.685688071620335293e+00 -2.734871576568155405e+01 -7.307130878317695988e+02
2.497471326881003506e+01 2.607793377919943723e+01 1.474577072395957256e+00 8.689060422530175742e+00 7.389721722206032517e+00 -1.074443685323053010e+01 -2.998777503205833455e+02
1.954631323610110272e+01 2.353148170224748625e+01 8.263923652329276948e+00 8.659096786585429584e+00 5.799136846825353686e+00 -1.755052678523689735e+01 -1.790387794528359393e+02
1.291351398740643504e+02 1.221289304787821663e+02 7.952701823810623516e+00 6.349372198765452779e+00 2.648037847146587964e+00 -1.540953493222684756e+02 -8.325951774038026997e+03
1.994492129307788275e+01 1.830861428644810474e+01 3.029524106351434654e+00 9.526523267142495754e+00 7.583430663491809831e+00 4.136963302451999169e-01 -1.869095415844811043e+02
7.772437146429014732e+00 7.693185389643909744e+00 2.526670714001987839e-01 1.063739868853389048e+01 9.552985039551515456e+00 7.510807342893416561e+00 -1.821498848854013630e+01
6.199979142861673864e+01 5.211114762893610930e+01 1.122001134528515465e+01 8.070321606289304839e+00 -2.603906279259377676e+00 -1.978093431101750710e+01 -1.909996667486934030e+03
7.505701234302666336e+00 8.712138184889592907e+00 1.466268734828992004e+00 1.021948874431378229e+01 9.306570582426402893e+00 5.085033720255403011e+00 -1.617737440025161533e+01
4.587095930900961349e+01 4.573467088137105918e+01 7.558741805671463920e-01 8.051130784242271687e+00 6.671584719506950201e+00 -3.124952619763369555e+01 -1.040082052855353368e+03
7.286425824418877539e+01 6.765742272850197025e+01 5.770178083531279256e+00 7.239352212475300696e+00 3.494723000530827406e+00 -5.107320758338111943e+01 -2.642609663628860744e+03
4.615967216999311518e+01 4.587023129582142644e+01 3.940888211012064879e+00 8.024021896044366997e+00 6.327834894949658562e+00 -2.333902781256814407e+01 -1.053367266311563753e+03
2.798006136716606562e+01 3.134102691289763598e+01 5.805614186583193614e+00 8.565528197248726272e+00 6.841054149535185758e+00 -1.889571804940811361e+01 -3.794515159461347480e+02
2.278537707119743771e+01 2.274937778005567779e+01 4.123487542560987790e-02 9.297723965710558147e+00 7.883049100423045630e+00 -2.636571299705483540e+00 -2.475963030292702740e+02
9.183140916098141204e+00 1.005322762549872628e+01 1.525194083050966487e+00 1.030395076619735129e+01 9.345660954603244974e+00 5.292315529987483558e+00 -3.017463743340324100e+01
9.551691071783452003e+01 9.818267281637275801e+01 3.206863442259959118e+00 6.411673359566277597e+00 4.714531080155339282e+00 -2.351924533704007274e+02 -4.549749715430330070e+03
1.283948571421948515e+01 1.122456194108327487e+01 3.363116943073674925e+00 1.014284412992727624e+01 7.783045176437282109e+00 5.076275785303948851e+00 -7.043579559376846078e+01
1.351374164417462680e+02 1.194600050475109754e+02 1.770340583461025830e+01 6.476309436841779288e+00 -1.681778914833899563e+01 -1.727001465955209483e+02 -9.119070260165921354e+03
3.993609684442065344e+01 3.877061462378605938e+01 1.493585643008103814e+00 8.092780811966958865e+00 6.334349587993819419e+00 -2.714345668271069201e+01 -7.854555144744180097e+02
3.967207061428299397e+01 3.918676812987382618e+01 8.795112391936955598e-01 8.032205483869025997e+00 6.475613321034123793e+00 -3.007216468192674697e+01 -7.749461923032735058e+02
1.406311194898358075e+01 1.367404955455717186e+01 6.292823181232745089e-01 9.997167001740429271e+00 8.316823661592232853e+00 3.808114883498877390e+00 -8.689515773576772517e+01
