# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
7.579274692530034940e+00 6.885713271312181583e+00 1.970806378760791677e+00 1.047216487926747952e+01 9.173032612447872935e+00 7.053085591669648657e+00 -1.673230132335846321e+01
4.323822190370552931e+00 3.428443762134427697e+00 9.903660070196048659e-01 1.045396704017644574e+01 9.265395569813346555e+00 9.082041061407574389e+00 2.642681942084260882e+00
7.481868903067958598e+00 7.854199156268933280e+00 3.339237031937923650e+00 1.009822749905763217e+01 8.759042627301337092e+00 7.360229485822614492e+00 -1.599878003229300738e+01
1.168548382485051462e+01 1.096367320060773842e+01 2.055524788536690739e+00 9.867412558770821462e+00 8.404697911732780469e+00 4.940081587038039679e+00 -5.628486500136683190e+01
2.582128271241980997e+02 2.730205047936830169e+02 2.796215562881547712e+01 -1.024386838127694332e+01 -1.652372424504765647e+01 -1.723152264284447099e+01 -3.332494164462645858e+04
2.525057006530813997e+00 3.250852634769797245e+00 1.427049685134245793e+00 1.109687728534132489e+01 1.053892539987794130e+01 1.034728812095112360e+01 8.802444665939486157e+00
2.830929060262383334e+00 4.040276297882950729e+00 1.738510209731051859e+00 1.109537579461090218e+01 1.058041213109463818e+01 9.859349005837616531e+00 7.983321436935634452e+00
2.028215066701350366e+01 2.029610893598145083e+01 9.930476612447131757e+00 8.425622049800262303e+00 3.646540132460446060e+00 1.180932583881241449e+00 -1.936924167306634956e+02
2.113990108096966125e+01 1.668189241473014661e+01 5.420258616711093325e+00 9.446970734553694626e+00 7.109112359578457330e+00 5.442782931104785504e+00 -2.114573077475364471e+02
5.386592742209290741e+00 5.445958004170885047e+00 1.081226660819168739e+00 1.037496816976288017e+01 9.263488448613758308e+00 8.171326094479294255e+00 -2.517289576156239050e+00
2.581744918865993554e+02 2.552427585156243310e+02 3.519014758268705467e+00 3.284405680410359629e+00 2.019267397856158386e+00 -9.037878043665465100e+00 -3.331504372934282583e+04
