# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
7.147365266992003363e+00 4.352656601252735236e+00 3.038685506453702612e+00 1.040036115583311549e+01 8.310916317892084848e+00 8.828911112629009850e+00 -1.355201402084717266e+01
6.749111128824546313e+01 4.191193114227002070e+01 2.797668721870313746e+01 8.432983980174832084e+00 -1.796938994295034675e+01 -5.741973512120459588e+00 -2.265534650352112749e+03
3.799132592034951017e+00 2.337484446306227426e+00 1.594181982085308036e+00 1.135936976603313298e+01 9.980613927021268594e+00 1.074435715003044045e+01 4.773696883123561108e+00
1.528660221905678327e+02 9.295055415814171340e+01 6.511582888443000172e+01 4.750870679680611275e+00 -1.166996434152465696e+02 -4.613590991345912329e+01 -1.167201996907453213e+04
3.596320885169808523e+00 2.202701998587652810e+00 1.517906632664357547e+00 1.130370254557676368e+01 9.955834836989895464e+00 1.073648489228840042e+01 5.523639154500386894e+00
2.513132269740980362e+00 1.558801341830219123e+00 1.043405918817311928e+00 1.168837477688979476e+01 1.099672688302606716e+01 1.142315196162815027e+01 8.832484206447938746e+00
3.240350185597191768e+01 2.008500368658221191e+01 1.346551638780050908e+01 9.408650791781962397e+00 6.105551419058858897e-01 3.444584282360577454e+00 -5.130030651559330863e+02
5.461313805931175125e+01 3.392223085180640396e+01 2.263175180768243067e+01 8.790467581882770887e+00 -9.872469673356237152e+00 -1.835009529398397454e+00 -1.479307023233668360e+03
5.373506215143138576e+01 3.325369704663265935e+01 2.237761346744946422e+01 8.662568491069166043e+00 -9.717670549478544473e+00 -1.672553079581049928e+00 -1.431738051100042185e+03
2.260731245784502796e+00 1.407811564821447314e+00 9.336421380746868781e-01 1.167655663113589348e+01 1.119441624751532594e+01 1.144725945230516473e+01 9.434948226221489875e+00
4.977076632678815713e+02 3.065433879299251885e+02 2.085636682014558403e+02 9.206342790761974371e-01 -1.218367348700165394e+03 -5.418378918321383253e+02 -1.238444686366784299e+05
4.620980816944830849e+01 2.836410399241070124e+01 1.944992396130111345e+01 8.593741679099931474e+00 -6.222173196488317792e+00 1.427078035630513497e-01 -1.055682784419551126e+03
8.915303041437327991e+00 5.533289709617904784e+00 3.698380033771867748e+00 1.071876174417872640e+01 8.368503228336932054e+00 8.549928722604736464e+00 -2.775091305127617147e+01
1.688627308880953422e+02 1.037281532392322134e+02 7.100596828800772187e+01 5.780873981139794893e+00 -1.397511667407253526e+02 -5.928315219017124349e+01 -1.424532054038360002e+04
2.612084570940555039e+01 1.604130453639228193e+01 1.098729234821745315e+01 9.320882377357202486e+00 2.498422853279555600e+00 4.442030853442598293e+00 -3.291588891782304813e+02
4.262931113030149959e+02 2.592768666390942940e+02 1.815268605770164640e+02 -8.536520372736891460e+00 -9.181063373974568549e+02 -3.759107194902037463e+02 -9.085091797109330946e+04
1.787113044915159321e+02 1.103016017435366933e+02 7.468354691359994035e+01 6.044893434299628332e+00 -1.545261657339879378e+02 -6.771326585102086426e+01 -1.595687477542060878e+04
7.212851444548128654e+01 4.478837889779078552e+01 2.990201594380048178e+01 8.312580214387748967e+00 -2.124734205255271746e+01 -7.310507536260074879e+00 -2.589270896946946777e+03
4.927234188994339092e+02 3.044353639956908069e+02 2.056219284794804594e+02 2.426442887272227011e+00 -1.182621875820244895e+03 -5.369915473468904565e+02 -1.213761933648644481e+05
6.533287376633239774e+01 4.027163788440154235e+01 2.734891031053592414e+01 8.192601149850739617e+00 -1.732473293669995584e+01 -5.131602913207205852e+00 -2.122201796174707397e+03
3.098289339336788828e+01 1.921318486880097254e+01 1.286738987844536908e+01 9.479955819302418263e+00 1.188146145934616982e+00 3.750980549138923870e+00 -4.679794404033451087e+02
1.446754331572925594e+02 8.797347861741761221e+01 6.162408242045545848e+01 5.040658553857241486e+00 -1.042877349214608955e+02 -4.100263023785773697e+01 -1.045350007851605733e+04
7.337060919910963719e+01 4.512896411874962155e+01 3.079962881944425135e+01 7.899310451672042710e+00 -2.332272573619153633e+01 -7.775082126891640577e+00 -2.679632746015181056e+03
7.942027383907978333e+01 4.923544914751206392e+01 3.299696288325305460e+01 8.065661171863068191e+00 -2.702824842825689799e+01 -9.964959644271459638e+00 -3.141799547228155461e+03
3.097112885242888325e+01 1.927580888577249496e+01 1.280006536441427123e+01 9.579504008703157325e+00 1.427141963191600027e+00 5.538366760137183320e-01 -4.676150100878217017e+02
5.280885211393859890e+01 3.251021548460112598e+01 2.214303026514575379e+01 8.495896461896814245e+00 -9.610227184063258932e+00 -1.502576597551140480e+00 -1.382397029686864016e+03
4.508539398545324417e+01 2.794182165111852001e+01 1.873907501478853632e+01 8.978643670047514291e+00 -5.003380080054102841e+00 5.987295684451616751e-01 -1.004355974302717073e+03
7.627182886107566162e+01 4.713261284618290858e+01 3.182323092334684134e+01 8.010243589588132096e+00 -2.500033482633170223e+01 -8.816610510399215173e+00 -2.896705537797552552e+03
1.006804500986491391e+01 6.228320428807706755e+00 4.194766403213509243e+00 1.052075021454694159e+01 7.871030374427816945e+00 8.128754364953850953e+00 -3.869236405127823986e+01
7.572429771318233804e+01 4.691548204033077951e+01 3.148695435307343615e+01 8.128538204079703178e+00 -2.423384916654224597e+01 -8.609576201727167089e+00 -2.855094230968281408e+03
3.979586489232086706e+02 2.470965092099888238e+02 1.649951290788052631e+02 4.441876513528036696e+00 -7.580477195325762523e+02 -3.527912419694116579e+02 -7.917355272528376372e+04
5.387306696594965842e+02 3.329315808340114700e+02 2.247593043666335859e+02 1.967798042322345786e+00 -1.413040249016000871e+03 -6.428306647759836778e+02 -1.451033768147757801e+05
3.307549357110356141e+02 2.042379650350473241e+02 1.381390516496602174e+02 4.154677996611544799e+00 -5.331997440018395764e+02 -2.400954332967831135e+02 -5.468742334749658767e+04
