# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
5.542589846947392829e+01 4.478050720387217609e+01 1.180095773504128509e+01 8.103572838776765153e+00 2.448987990844874396e+00 -8.036233914830686054e-01 -1.524024709465161777e+03
7.979855003383799783e+01 6.447201837633548394e+01 1.699023998294861570e+01 7.292110623811263181e+00 -1.363592130097865507e+00 -5.324929321795156767e+00 -3.171913892642417977e+03
1.000834954652282107e+02 8.086092987987764502e+01 2.130919177811522403e+01 6.778561863283783850e+00 -5.217916786891351855e+00 -9.851503910430894351e+00 -4.996362631160122874e+03
5.751037264356995138e+01 4.646462624112685802e+01 1.224477176977173265e+01 8.026304964817020604e+00 2.154536539737235579e+00 -1.159373531079155306e+00 -1.641731079692084904e+03
7.905758798038297641e+01 6.387336941459042094e+01 1.683247868150741766e+01 7.313606220553698023e+00 -1.235009205053134274e+00 -5.174252604380317422e+00 -3.113060707528942658e+03
9.830354497095974864e+01 7.942284609355844793e+01 2.093021514204144395e+01 6.818318151009896688e+00 -4.853339461689812673e+00 -9.421327082759576754e+00 -4.819803075819697369e+03
8.820592400868736149e+01 7.126462763017988777e+01 1.878028881715068721e+01 7.062316041166822878e+00 -2.881949732514192064e+00 -7.103821858592656469e+00 -3.878152114004109535e+03
8.480420496114319917e+01 6.851626073815741336e+01 1.805601471758578569e+01 7.152214673078626461e+00 -2.254351670598513380e+00 -6.368338442511621622e+00 -3.583886188436737029e+03
3.926636484573085539e+01 3.172465909258194117e+01 8.360364464067160384e+00 8.745289354118018110e+00 4.570484125552959576e+00 1.801148354813132402e+00 -7.589333029899693202e+02
4.073762116796950039e+01 3.291333814255774826e+01 8.673615744706534514e+00 8.683662025643901217e+00 4.387178591770241276e+00 1.573423326219534957e+00 -8.177864881034437303e+02
8.953042930021180723e+01 7.233474142872016444e+01 1.906229472768594491e+01 7.028407548338672761e+00 -3.131246385654239184e+00 -7.396197023523770397e+00 -3.995858484231057446e+03
9.649076558498650513e+01 7.795823870614184159e+01 2.054424877058757914e+01 6.859757834737970406e+00 -4.487335845355578279e+00 -8.990004399056378048e+00 -4.643243520479353720e+03
9.083562357981654145e+01 7.338925319044619755e+01 1.934018905064610649e+01 6.995578107161621872e+00 -3.379631738661160512e+00 -7.687669289463885391e+00 -4.113564854458006266e+03
9.526308363013932023e+01 7.696635184203665858e+01 2.028285791791238424e+01 6.888384866370630633e+00 -4.242488708121474161e+00 -8.701752954618477531e+00 -4.525537150252403990e+03
