# SNRtot, SNR221, SNR220, evidence220, evidence221, evidence220_221, nofilter
8.665356159050024987e-01 5.130816785026061366e-02 8.819577847446508079e-01 1.183952621086726431e+01 1.186539819852523259e+01 1.191696782276396505e+01 1.161495912223873361e+01
3.513322463020821260e+02 3.668058994166822799e+02 8.907820594209111675e+01 -1.211964062268153975e+04 -2.662275852913624021e+02 -1.234511620695287970e+00 -6.170518324472439417e+04
9.854486053602394122e+02 3.505152792798439236e+02 6.605898769411602416e+02 -2.070443283145817077e+03 -1.343187805552249301e+03 -7.860275880288375561e+01 -4.855424865021113656e+05
2.686516471144277940e-01 6.712355214719621654e-02 2.795780311997383416e-01 1.197139653118236602e+01 1.197107584184152174e+01 1.197875135425052484e+01 1.195431425530601643e+01
2.736648208863401988e-01 2.464409952926658876e-01 3.057808691650279811e-02 1.197521517983060058e+01 1.198512837707852086e+01 1.198719406297868950e+01 1.195295489195928873e+01
6.475319441751695715e-01 2.548143972538670088e-01 8.435689928481557853e-01 1.189065488381287672e+01 1.188562028054459141e+01 1.192752803801809591e+01 1.178075229969102722e+01
7.149922262871081236e-01 9.948363989504493965e-01 7.577349027435091866e-01 1.185157308104528617e+01 1.188206848073680888e+01 1.191429197759369352e+01 1.173479416722916646e+01
3.553464451246748812e+00 1.769345612620321972e+00 3.877466093754630361e+00 1.011844909330679165e+01 9.511110575316200411e+00 1.099542317688681692e+01 5.676846305917485402e+00
7.176069378037460922e+01 1.726788574518091579e+01 5.724163667959417978e+01 -1.666762763087504595e+00 -3.711710569308837471e+00 7.065250759551885196e+00 -2.562808184811292449e+03
2.361442185892735690e+00 8.443434918182408655e-01 2.046560405345971390e+00 1.107032193156167388e+01 1.122297561284419487e+01 1.159202292349227115e+01 9.202196510397733675e+00
1.846568401800567187e+02 1.981526402440511276e+02 3.175612605942234836e+02 -1.675252599020664547e+03 -5.019820780797008410e+03 2.442361986779097105e+00 -1.703708391153245248e+04
2.342749092413797314e+02 2.376543177779815323e+02 1.774097773945001677e+02 -1.010573867570360903e+03 -9.535892353497831664e+02 2.947192754029582140e+00 -2.743037614891930207e+04
1.615350914386715786e+01 1.692266009339395438e+01 2.302525369625170182e+00 -7.307063304552209537e+00 9.321922892828958140e+00 1.062257530051578591e+01 -1.184775277214452558e+02
1.793077969633646296e-01 1.764872343406369837e-01 1.944176023658278352e-02 1.198358106770070108e+01 1.198844305188242920e+01 1.198934007045310857e+01 1.197432546602873593e+01
1.157255112436146982e+00 4.230629414799180199e-01 7.830517312884689440e-01 1.169843851588211336e+01 1.174631406337672246e+01 1.185139344389842897e+01 1.132078141142486416e+01
1.948402117867860852e+02 9.338532055725356429e+01 1.800232864139055096e+02 -2.059799554324796134e+02 -2.593067470940272869e+02 3.819615502554489339e+00 -1.896936366345077113e+04
1.068324095143560637e+00 3.125499024915222024e-01 1.069817497915641402e+00 1.172352056645995155e+01 1.173536524299852601e+01 1.184051078721389416e+01 1.141974292292251114e+01
5.746272059966359702e-01 7.444255713645159256e-01 2.015125156514337157e-01 1.191587983553723440e+01 1.196874431487648849e+01 1.197715270591550052e+01 1.182530289611891483e+01
5.390506082165198443e+00 6.049638176792917932e+00 8.540064889708359530e+00 8.670674711596994655e+00 6.406955613099928115e+00 1.008615639693854327e+01 -2.538376801875335431e+00
4.075484764294951545e-01 6.248016189511925722e-01 3.233672611769187744e-01 1.194633381196515565e+01 1.197368957998523342e+01 1.197943976310852854e+01 1.190735322873466373e+01
6.292933906671720479e+01 2.897620368351466169e+01 5.098331470287394751e+01 -1.124447019301747375e+01 -1.272429420071490291e+01 6.855618077217623174e+00 -1.968060456577875584e+03
1.250497676600493158e+00 1.137994615127134068e+00 1.302618940125953029e-01 1.167600713818877090e+01 1.185153147859271527e+01 1.190240988285530221e+01 1.120852888946304837e+01
6.648035682794520840e-01 2.265329152657719058e-01 7.692727148291114148e-01 1.187369761701980586e+01 1.186611455670406023e+01 1.191641184921071250e+01 1.176941921685611803e+01
6.443457607303096779e+01 1.098446780609360616e+02 1.017496140074359943e+02 -5.244704977630027543e+02 -5.267035408310033517e+02 4.982331817336907775e+00 -2.063916895746552655e+03
6.154571648865517774e-01 7.409857772654342423e-01 1.131186365597445231e+00 1.186828632232569092e+01 1.183628481810571031e+01 1.189809228936097085e+01 1.180100734814956809e+01
1.959823967413106232e+02 1.166807622005933709e+01 1.961174870837714082e+02 -5.907119060360508378e-01 -1.085737246012931934e+02 3.618015540589186507e+00 -1.919255951512518368e+04
7.124144734972075177e-02 1.115285102555468588e-01 5.345275551500132394e-02 1.198907307380078713e+01 1.198993540659273194e+01 1.199012624824445261e+01 1.198786343714442282e+01
2.961981669257972793e+00 4.432975715540567130e+00 2.864948549706306746e+00 1.003845910454756130e+01 1.063997335145043088e+01 1.127321439351105781e+01 7.603733404544540164e+00
4.611972390568951141e+00 6.423450215849298983e-01 4.042562542814057025e+00 1.001129903702105395e+01 9.395185040273446475e+00 1.098831102168348117e+01 1.355256443369521335e+00
3.146911590546108428e+01 8.297684056168042943e+00 3.450551803743075396e+01 3.620606569400223851e+00 -1.317845357433658826e+01 7.550157688185731075e+00 -4.831622268266172568e+02
2.344724413486139358e+00 2.169059785837869347e-01 2.525729533510529645e+00 1.100189880415606147e+01 1.091993091486467726e+01 1.144965198047756338e+01 9.241534821455704929e+00
2.198944774429144378e+00 1.205244558789795750e+00 1.887112406449910296e+00 1.112548054915311191e+01 1.130474896563557863e+01 1.163559993007863902e+01 9.572722048560043717e+00
1.941818471038217364e+00 2.840297608581880406e-01 2.023446579846909454e+00 1.127342413148197764e+01 1.122804274663267243e+01 1.159735867680961263e+01 1.010507162182206464e+01
7.717642914074318128e+00 1.410945090185639650e+01 1.267975481968369422e+01 -3.576316028299302729e+00 -4.657725253926319198e+00 9.118929029316065638e+00 -1.779060496552610715e+01
4.216615793064566020e+00 3.071800064217988235e-01 3.952050404530780714e+00 1.013557611981669027e+01 9.645141155076236927e+00 1.102110967616314419e+01 3.100476735893904490e+00
2.493934897608950152e+00 3.413580880716461929e-01 2.527371486794723676e+00 1.081309993118510171e+01 1.066829086235336099e+01 1.136672709331392817e+01 8.880545472298782883e+00
3.820293954612913878e-01 5.940254514573151123e-02 4.315324218758516683e-01 1.195890793962833776e+01 1.196167650775577584e+01 1.197343318930273348e+01 1.191742787955640459e+01
2.176242640631734915e+01 1.765721163324092569e+00 2.295814497639059582e+01 7.116837140031207376e+00 1.125381818334229678e+00 8.689219493316768350e+00 -2.248112004361346408e+02
2.011462237450786006e+00 1.292706995210293197e+00 2.286811405442105372e+00 1.118331423927044810e+01 1.115900444832614724e+01 1.155764258042676396e+01 9.967410942709403088e+00
4.934989662703336499e+00 3.934593830737183939e+00 3.488235979040626322e+00 9.295810728219146668e+00 9.549403602682861703e+00 1.100647168617401661e+01 -1.866603764397307685e-01
8.518769721433905318e-02 8.765592812713647597e-02 1.316881520044315412e-01 1.198816406508584720e+01 1.198780880943564142e+01 1.198877308932886265e+01 1.198677263717632258e+01
1.473530024316883953e+02 4.556259977982015386e+01 1.459477516570001114e+02 -7.694259558309386193e+01 -2.334713204948117209e+02 4.238566669376075069e+00 -1.084446326170752764e+04
2.497755440020617002e+01 1.844671773242936297e+01 1.061375145308635659e+01 -3.369477805247778512e+00 4.658446509818380932e+00 9.751061326028054310e+00 -2.999487107985746093e+02
3.142925973989834532e+01 2.101410895413729563e+01 1.341940825481082555e+01 -8.927417241098272171e+00 4.107650845881034130e+00 9.605250878441239593e+00 -4.819087827899428476e+02
4.279570723794394738e+00 8.578694004416906438e+00 6.674394144354398151e+00 7.162171092535097650e+00 7.750746372195423284e+00 1.029479432212843548e+01 2.833038319075624756e+00
2.448574524383552031e+01 7.883744899560943153e+00 1.728223938951648009e+01 6.076573598463236081e+00 5.179682708254556900e+00 9.552755066686081875e+00 -2.877854589639521805e+02
1.875216526555234742e+00 9.784842177369564853e-01 1.499440409924060802e+00 1.131154225972210803e+01 1.138742025455866091e+01 1.166008759043236687e+01 1.023218259832172450e+01
3.435060564949968254e-01 4.181998703858710170e-02 3.426120797204544322e-01 1.196543994751756479e+01 1.196929060273876466e+01 1.197802812626208890e+01 1.193140290363029266e+01
2.181808235336905266e+00 2.574076776136561495e+00 2.599970233257814289e+00 1.090631076107902331e+01 1.088776559590008475e+01 1.139584646977138149e+01 9.610257521162694161e+00
3.676627541354728379e+01 4.320671712426570821e+01 4.789792855113785208e+01 -4.601336415651905298e+01 -8.932218869821510054e+01 6.618426845199000930e+00 -6.638891027833509497e+02
2.278135857095951451e+02 1.301203357339043407e+02 1.348413147439190993e+02 -2.967381527605737119e+02 -1.664988762101869781e+02 1.145620750475989880e+00 -2.593752451582247159e+04
5.809837413425534436e+01 5.661146289996581515e+01 1.119542371590042329e+01 -2.572695428568970328e+02 3.622422343790007826e+00 7.650132538323345166e+00 -1.675720137412900840e+03
1.280662168112531418e+00 9.000907985849792015e-01 1.080268133401729891e+00 1.159392803082686463e+01 1.165309050264379742e+01 1.181037294464173115e+01 1.117035331463731929e+01
3.527087722087411947e+01 2.749185393025571500e+01 8.866395143719572047e+00 -4.332289569166097465e+01 6.059472500293786368e+00 9.873000351417880793e+00 -6.100269888559338369e+02
9.015390700075249697e+01 3.669150543173869750e+01 6.239148764072758979e+01 -3.102404392138289424e+01 -1.593307404723955045e+01 6.377558932744495479e+00 -4.051873072641110866e+03
1.479507868549073066e+02 3.544813062466700870e+01 1.650028059569734182e+02 -2.477294701073868310e+01 -2.882014476248799042e+02 4.632076475546368144e+00 -1.093272726438405152e+04
3.644053720540119912e+01 1.939399007454393242e+01 1.917455141385605089e+01 -5.664328594007764117e+00 2.564864714224056375e+00 9.382667617151108530e+00 -6.519659748000597119e+02
3.800573743174836538e-01 1.497659275249489386e-01 2.469802989921983383e-01 1.195863300569045684e+01 1.196911348636761829e+01 1.197795212457949710e+01 1.191817930516811508e+01
3.653096802248082327e+02 9.133665964558046824e+01 2.899330636036352757e+02 -1.254467402894447048e+02 -1.622685780431123419e+02 -1.072587118915928528e+01 -6.671359083186677890e+04
1.248577568673620952e+01 1.589464236731447544e+00 1.362693632974233715e+01 8.431742072852038916e+00 4.197162264870028636e+00 9.628073014805183405e+00 -6.595689614069186746e+01
1.505140793411119116e-01 1.594030735918071928e-01 1.102420197945309412e-02 1.198493838312362136e+01 1.198743454856328938e+01 1.198843067982905275e+01 1.197907386501471372e+01
5.813870975551447273e+00 3.962639209028159915e+00 2.758668021760843025e+00 8.736019583469337491e+00 9.693029348675983314e+00 1.103601862936258549e+01 -4.910146751125106235e+00
1.175076253119667413e+01 1.260221207024174639e+01 7.888464139197400193e+00 4.959881965427180184e+00 6.519269597741371491e+00 1.010554174905329816e+01 -5.704980892323316510e+01
3.036223760769101165e-01 8.548576354700600233e-02 3.021965067875187483e-01 1.196704549892137592e+01 1.196753445491428636e+01 1.197733755494332186e+01 1.194430783542737018e+01
4.274763496853310474e-01 5.039056779743166237e-01 2.135796111299068933e-01 1.194778133725800373e+01 1.197493208447326118e+01 1.198268088372883255e+01 1.189903309428451728e+01
3.593216949326969711e+01 1.157125871669465056e+01 2.549563437570586188e+01 3.794536267904923488e+00 3.256540040454544371e+00 9.123244632438472834e+00 -6.335700011374760834e+02
2.883545084435369610e+00 3.116970117449644473e+00 2.726380213955565068e+00 1.057845574048443993e+01 1.068959874313847713e+01 1.131495953780333963e+01 7.832984982068973423e+00
5.354102213488027928e+01 1.317590061918042110e+01 5.169260967128107609e+01 1.690162897319165580e+00 -1.213390278054111526e+01 7.333282450784392559e+00 -1.421330124514815452e+03
2.447350732358454195e+01 6.079276456360815040e+00 2.954131740079600021e+01 5.285646881702436239e+00 -7.410102037916487916e+00 8.195109221016782186e+00 -2.874858792497184368e+02
4.856538450782177940e-01 2.254561556349505835e-01 4.160533119195916618e-01 1.193865640703131881e+01 1.195093495286991292e+01 1.196659581242587933e+01 1.187247128043503608e+01
3.298129577959854952e+00 1.017403165143454968e+00 2.409968401065310850e+00 1.045286670884815017e+01 1.071755275115905803e+01 1.138756303233083678e+01 6.551571752547838301e+00
6.528482219500960859e+00 3.336738409780113934e-01 6.438749102639125255e+00 9.487437897064683767e+00 7.635121373771366571e+00 1.048109830008647059e+01 -9.320138936115432315e+00
1.659160076886415425e+01 2.398267369226032564e+00 1.821480142543630620e+01 7.787222751011337429e+00 2.242987026009112039e+00 9.192172600543305094e+00 -1.256502069276321265e+02
3.697261876313353923e+01 2.542333267732741220e+01 3.498824049404904457e+01 -9.835690398903089715e+00 -2.744237939877526955e+01 7.298429155604124752e+00 -6.714968679929523887e+02
2.634331099835102385e+00 4.426889308487951813e-01 2.518601795230300144e+00 1.094181096911842666e+01 1.087358435201180740e+01 1.144641981211572102e+01 8.520550937275453762e+00
7.560038160356043591e+01 2.620364950084155353e+01 7.349437395302170728e+01 -1.408532300357733291e+01 -1.617950346770006220e+01 6.016015403431000941e+00 -2.845718448192924370e+03
6.034009852850581979e+01 5.769947826333421403e+01 3.141788839726604277e+00 -2.159705136810713100e+02 5.110838659782890758e+00 6.942188216275321011e+00 -1.808473344105840624e+03
6.013886381178603635e-01 4.653966435525948575e-01 1.981180049813922872e-01 1.191617457495634191e+01 1.195246070983940889e+01 1.196710183771731728e+01 1.180956696202603773e+01
5.779856985940227260e-02 6.259625650945001285e-02 1.612545488214173553e-02 1.198959711552340224e+01 1.198991355720763963e+01 1.199007854453355471e+01 1.198873077171576895e+01
3.466401058869492999e+02 6.235139857732715285e+01 3.212310994247589520e+02 -7.131611492583597567e+01 -3.678658174143478732e+02 -8.032598985933947944e+00 -6.006769110354865552e+04
2.603864411864626760e+01 3.269439261434709643e+00 2.381335236672580891e+01 6.816397361986374470e+00 3.449338025459768087e+00 8.757493406489368581e+00 -3.270150926597012813e+02
2.528074383178612905e+01 3.493204223494961180e+00 2.417464297219268943e+01 6.958692467546388372e+00 3.129552974938737631e+00 8.728613693234589022e+00 -3.075676032351415188e+02
6.882821798503662158e-01 9.997909403488305369e-01 1.314210139516665876e+00 1.182627020273916507e+01 1.178724527798659061e+01 1.186774064707387666e+01 1.175353492950487855e+01
2.011439156003096418e-01 1.974839267291778055e-01 8.099336938662273291e-03 1.198195074694907269e+01 1.198816225048992479e+01 1.198916741879662062e+01 1.197017167166315232e+01
5.546683628771300612e+00 1.245675752476475884e+00 4.437704255961627986e+00 9.798260431778647472e+00 9.491059105834942500e+00 1.096484960075792792e+01 -3.392448529785118794e+00
8.551414313072038453e+01 8.721617275855038542e+01 4.471291104994117660e+01 -1.695983210511448078e+02 -7.469733224646276426e+01 6.084844535227391660e+00 -3.644343936581611615e+03
1.755540975385218019e+02 1.214851387308445396e+02 1.945963430917058758e+02 -4.100496479624813446e+02 -9.952312569437382308e+02 6.660682909437882770e-01 -1.539763018017336071e+04
5.365138614601953293e+00 6.382050539333059547e+00 2.557842992520434677e+00 7.696421390483799030e+00 1.013706851097522765e+01 1.088728098184598103e+01 -2.401955067891819340e+00
6.035776743280957390e+01 6.918053736268061016e+01 6.891933147438130902e+01 -2.091154731362484824e+02 -1.805105626966399939e+02 5.411673547848868893e+00 -1.809539643627509349e+03
1.415740692634564812e+00 1.800904690011520426e+00 1.500439795422715994e+00 1.146106128092947252e+01 1.159210027161901735e+01 1.178575362760716594e+01 1.098824025466396570e+01
2.247667149245243579e+00 3.248211314784014703e-01 2.394497181514498862e+00 1.117352165829867161e+01 1.117529949810083778e+01 1.156086876024019006e+01 9.464397302156545067e+00
7.326905849005231453e+00 3.513205247022421318e+00 4.248693704721463682e+00 8.543320668234256843e+00 8.915641813968607110e+00 1.084139529342272112e+01 -1.485137355103887380e+01
5.725822111438109152e-01 1.138000049075371112e-01 6.542871542561365938e-01 1.191615924878571242e+01 1.191885646178151248e+01 1.194869332291454533e+01 1.182647591479549654e+01
4.101673935462122889e-01 1.629475128449134891e-01 2.601199315698236036e-01 1.195779682009705169e+01 1.197294652837092421e+01 1.198012510705045841e+01 1.190628246369041676e+01
3.592226330399744816e-01 1.130756496739140776e-01 2.964944785822470341e-01 1.196114146080882534e+01 1.196527892439940466e+01 1.197576606542650168e+01 1.192588065901057881e+01
2.647641877606711205e+02 1.630479392622411581e+02 3.906633635702571041e+02 -1.554216339229470123e+03 -4.798636034452884815e+03 1.904788625986241435e+00 -3.503804715917490830e+04
3.491003877093407759e+00 8.956395556933991475e-01 3.829630789594777429e+00 1.042161240492657370e+01 9.998179453277332485e+00 1.110714982256910766e+01 5.896847074114061726e+00
3.834824514201982026e+01 1.938727579217806962e+01 2.440233867552122149e+01 -8.472284793226387833e-01 1.421265748453947708e+00 8.729952045087669532e+00 -7.233035516271687584e+02
7.509621443716863354e+00 3.187959085978435692e-01 7.361386947891531030e+00 9.485271269720279008e+00 7.347569667081490508e+00 1.044175413546181908e+01 -1.620680600491140666e+01
1.629051497538371507e+01 7.323670704138236509e+00 2.242120851130049175e+01 5.337817052369736359e+00 -2.872420313083111409e+00 8.530013366773513184e+00 -1.207000379725458856e+02
2.085102531014502460e+02 3.367644457380590097e+02 3.296234528785619204e+02 -4.845249684990724745e+03 -4.846568326602594425e+03 -8.957486967039636205e-01 -2.172627242310636575e+04
3.435154711941484607e+01 3.563240624159342218e+01 2.045536409738455674e+01 -1.774774968018507337e+01 -5.426155409791591389e+00 8.434381808411142600e+00 -5.780239936396345684e+02
1.817338870816655216e+01 5.607332620482524455e+00 2.273872422107716673e+01 5.760935109567480339e+00 -4.746239755153131235e+00 8.571182473516834932e+00 -1.531456274600031406e+02
2.779694536531975402e+00 8.938464021704227713e-01 1.954226140993785998e+00 1.087121070260656452e+01 1.105132276811182379e+01 1.151768512612403406e+01 8.127050250841808321e+00
1.692541554680228799e+01 3.579102259450986168e+01 2.961053395479646611e+01 -4.793265024146421638e+01 -4.515260301350544125e+01 7.537560856719706770e+00 -1.312444446069136461e+02
2.513544695059918510e+00 4.170321410198888357e-01 2.150285631378317408e+00 1.102223707743226910e+01 1.107666572161213026e+01 1.153059881737586423e+01 8.831447642022734357e+00
1.066250761480706188e+00 7.759347982331439297e-01 3.802401215946710211e-01 1.172853023615557255e+01 1.182080574916506954e+01 1.189136546990841481e+01 1.142195576587557149e+01
2.016857989539000684e+01 5.651037856726792263e+00 2.396667866611942088e+01 5.596705575383465359e+00 -1.450597287480284603e+00 8.517512302223618548e+00 -1.913954063893102955e+02
6.518768770050084038e-01 3.301388760816819506e-02 6.314422279111683300e-01 1.188608866258255325e+01 1.189237641750689356e+01 1.193345186305564098e+01 1.177792937766776227e+01
5.426141017478700590e+00 2.770145126928657664e+00 7.490727982808540020e+00 9.127469427930115842e+00 6.625798718731347847e+00 1.027585236697584925e+01 -2.731102061727730401e+00
1.630625554412537781e+01 1.446442101063041363e+01 1.108425583797185610e+01 -3.129549768894346329e-02 3.350133079266618630e+00 9.280557951167514474e+00 -1.209565838261051454e+02
1.401345493143819709e+01 2.313622694912367805e+01 1.140421911262384036e+01 -2.123819346973142430e+01 8.729537260998121440e-01 8.833448558747461377e+00 -8.619805844867009625e+01
3.204997547757727716e+01 1.884806932619168052e+01 2.910855092239109254e+01 -6.820844008235155798e+00 -1.376938989819187498e+01 7.887247389276818232e+00 -5.016100629475976120e+02
6.988787775389370127e-01 6.605727448255160894e-01 4.268724635883545254e-02 1.188849580747675638e+01 1.194660927664784644e+01 1.196248352285499372e+01 1.174618533620750505e+01
2.038167511904316243e+01 2.006232150602717823e+01 4.660260355366386165e+00 -2.108353361758117472e+01 9.002678427907387260e+00 1.055067516215873802e+01 -1.957159392200568959e+02
1.103832012007719854e+00 1.813581442269107946e-01 1.072524503417933595e+00 1.168982099887132442e+01 1.169250886402324774e+01 1.182670926916102694e+01 1.138117855368815867e+01
3.243222510661376390e+01 3.182624991113799595e+01 3.940935199014071344e+01 -2.869130568471400267e+01 -6.287409856476340053e+01 7.007299682861766854e+00 -5.139342115739794963e+02
5.399688232425342571e-01 2.705107612565734176e-01 3.382969612099175349e-01 1.193258892360980283e+01 1.195796143756255070e+01 1.197082076852556476e+01 1.184461794401770085e+01
9.746817953577200377e-01 1.425296220944278769e+00 1.607897377246038317e+00 1.168110903733449391e+01 1.166416422538084774e+01 1.181079969072000679e+01 1.151539880795379034e+01
4.465020934746151227e+01 2.276050279098620166e+01 2.327207161596125573e+01 -1.378649571406696595e+01 1.822046563025939925e+00 9.216972238982258148e+00 -9.848301962770151476e+02
1.412073208839593974e+00 3.711318025330274939e-02 1.437217665631253860e+00 1.151625913733597706e+01 1.149274407605344983e+01 1.172345217064725098e+01 1.099342573549339086e+01
1.087108428292851592e+01 1.124910760948975863e+01 7.400807669350721874e-01 -1.420037140897623118e-01 1.043882714973650749e+01 1.106899867760848544e+01 -4.709983563421302932e+01
1.813653976407878288e+00 1.725308825963090431e+00 3.945720362190253683e-01 1.132871970727859789e+01 1.178518944273202784e+01 1.186237587559191020e+01 1.034573073598460979e+01
6.092117210928599036e+01 9.577575954479121023e+00 5.272163592598892734e+01 3.183429773553419384e+00 -5.266424147900412578e-01 7.275834579349298892e+00 -1.843704204475568076e+03
4.686473292987780148e+00 4.553357904258875877e+00 5.176342580179500441e-01 9.067286500270533622e+00 1.112744476388023429e+01 1.144892036231822630e+01 1.008885146110801045e+00
4.037713285262774510e-01 1.513073948960806658e-01 2.711396184376482221e-01 1.195589553486053447e+01 1.196859471527861984e+01 1.197770726237668626e+01 1.190888546618472610e+01
7.606504859391701245e+01 2.611405776145408097e+01 6.195788095435049314e+01 -6.246169293370635422e+00 -8.572226821657286777e+00 6.501511785211214978e+00 -2.880955407688423747e+03
3.396222326130690305e+01 2.785564989608601394e+01 4.041788985086681407e+01 -1.703292974931854786e+01 -1.935401956779554311e+01 7.276824526071229648e+00 -5.647259033163730919e+02
5.319469922026422992e+00 2.846277603630785191e-01 5.504543545465576670e+00 9.602086732234077715e+00 7.992972365662508238e+00 1.060918591032423741e+01 -2.157979016617233015e+00
8.156122260547959968e+00 1.860412434289752115e+00 6.870028887119580929e+00 9.058977545646001772e+00 7.651629407058054611e+00 1.049083775132171859e+01 -2.127076405544831772e+01
1.502079709996250401e+01 5.727498096759985557e+00 9.808541843116312720e+00 7.174179518345826345e+00 6.828555529253231171e+00 1.019375783818925463e+01 -1.008217716500663386e+02
1.832416794491877665e+00 2.460408786501326883e+00 8.032739744744670229e-01 1.124897872292480372e+01 1.168534324832450899e+01 1.178040171330729535e+01 1.031152545468671988e+01
4.244919423033001493e+01 2.088088095006277101e+01 4.377140416975281312e+01 -5.280121698746627956e+00 -7.725475326777230478e+00 7.181664232793232294e+00 -8.889766442930867925e+02
7.287605372075095289e+00 2.627073183216768193e+00 5.872191313519201650e+00 9.109175537729038652e+00 7.925578762241309860e+00 1.054930122084662614e+01 -1.456419492049422892e+01
2.227326706979244619e+01 9.920838302014789889e+00 1.316785597654157058e+01 2.866703032201349366e+00 5.653051975114328442e+00 9.921095106333261526e+00 -2.360588118720956174e+02
2.375516456977127266e-01 2.502537119253716025e-01 1.370432899468834453e-01 1.197749862491648720e+01 1.198498329983338273e+01 1.198764213051602212e+01 1.196218571686781829e+01
4.724880716018769533e+01 4.338267398350956761e+00 4.590140221316976010e+01 5.596322289776611392e+00 -4.501712634718254336e+00 7.475333511221978533e+00 -1.104234487921247364e+03
1.511826370019245580e+01 1.420160433491695740e+00 1.402026944034034805e+01 8.408796857299327243e+00 5.479283890310775007e+00 9.742372618270573881e+00 -1.022905475452237880e+02
1.673503487541733747e+01 6.513326985004030512e+00 1.533908190149834816e+01 6.865283568533559588e+00 2.024383854808581518e+00 9.177091082876115635e+00 -1.280402950316626516e+02
4.124307915395062452e+01 2.671213703003264683e+01 1.788489638974192175e+01 -1.928439799068720006e+01 2.587549433715536029e+00 9.075900993048984233e+00 -8.385053879404637200e+02
3.152020373113780582e+00 5.337953068300747894e+00 6.027501390428130712e+00 8.546880321811066494e+00 8.009059166906322247e+00 1.043337124752781797e+01 7.022784892792496514e+00
1.115710582881676949e+01 4.264289900472403083e+00 7.745918278914568411e+00 7.830918531597638399e+00 7.088044010053775601e+00 1.030954680925965761e+01 -5.025010412865390919e+01
1.157801327268429681e+01 6.205641035250796911e+00 1.279128625007187381e+01 7.270778723560987089e+00 4.886939302609664360e+00 9.582173007700438561e+00 -5.503479456217220189e+01
3.026476381907006741e-01 2.357327813413750695e-01 1.446870051622496933e-01 1.196873051845834190e+01 1.197537389301294297e+01 1.198051612479054562e+01 1.194460331260346031e+01
2.918742492145890566e+01 1.246154417811274939e+01 1.882701692434034513e+01 2.387809467498513971e+00 3.962533241061835465e+00 9.330035828466677117e+00 -4.139624856638455412e+02
1.483454924535215191e+01 9.499360001500987138e-01 1.549095737912485049e+01 7.910979546356514902e+00 3.908616253709937816e+00 9.296113614683553905e+00 -9.804152454733439015e+01
1.160496700714845417e+02 2.045578015931901916e+01 9.878158825876948868e+01 -6.845747101811256563e+00 -1.008377011305146809e+01 5.924712545756618098e+00 -6.721772560741152120e+03
4.150616406617548826e+00 8.691143785380428533e-01 4.660121476934699913e+00 9.932055044591713511e+00 8.732588917601137979e+00 1.078711325910222563e+01 3.376592831613278278e+00
4.800484526193938173e+00 3.026993744981675949e+00 3.325894992916123005e+00 9.330029541731251541e+00 1.036990585293147227e+01 1.122782433692821158e+01 4.680752659409428418e-01
2.295362181205103269e+00 2.059813029966737347e-02 2.284168379281124928e+00 1.113507362973861525e+01 1.118725286081597048e+01 1.156555827856216467e+01 9.356057337601338730e+00
5.476602896263489839e+00 1.177065719720159276e+00 4.416516692317717485e+00 9.866534210792401893e+00 9.523745805782915852e+00 1.097366155247338071e+01 -3.006188532626159926e+00
1.538570040764872582e+00 7.362126264658609420e-01 9.425432845840533425e-01 1.151581873233955200e+01 1.161916628513223237e+01 1.177820632460299244e+01 1.080680222388505385e+01
5.672801492202463047e-02 5.891849551614929126e-02 6.190492666239096574e-03 1.198962015769863143e+01 1.198992223102171195e+01 1.199007592708782965e+01 1.198879207521616763e+01
2.541970481918785083e+02 2.545440642172595176e+02 2.894582700025648023e+02 -1.758059434630429678e+03 -3.057147293695273675e+03 -5.882190138577616523e+00 -3.229607925362305104e+04
6.084594331340934525e-01 5.163268143664728749e-01 1.505068779542891866e-01 1.191689746904971692e+01 1.196677479218327456e+01 1.197717163853987543e+01 1.180528966816973302e+01
1.394019087944185498e-01 1.004015903075203275e-01 5.023033431108481911e-02 1.198651792591709864e+01 1.198874865706468817e+01 1.198939347982838832e+01 1.198068466296690104e+01
4.761016685153744987e+00 9.837098212390430474e-01 4.337088994805472275e+00 9.831286087080014724e+00 8.955827693705440851e+00 1.087177853902932867e+01 6.567611708984877339e-01
5.890493483752618609e+00 3.594157843908607930e+00 2.576021978606093388e+00 9.020794816363455482e+00 1.045884910088389397e+01 1.126997976673966839e+01 -5.358555632011364978e+00
1.145694961846477566e+00 1.289077528613196133e+00 1.759000172331476597e-01 1.171464827029446631e+01 1.190312320066400886e+01 1.193521200713753139e+01 1.133409263625446428e+01
2.093174680454461267e+01 2.084656373442450139e+00 1.943131648595785421e+01 7.461827109631074428e+00 3.518948641345206685e+00 9.033413489375014649e+00 -2.070786110357271070e+02
1.857554395184128015e+00 2.874052130758131263e+00 3.458674086886277532e+00 1.083623708974470645e+01 1.056076579888527434e+01 1.124506063386467503e+01 1.026514694352072787e+01
4.905780050763647870e-01 1.446861849311267267e-01 5.729988352143934316e-01 1.193703181628545984e+01 1.193957605151556756e+01 1.196069507652862640e+01 1.187006771952231077e+01
5.893655454982969388e+00 2.518928283731351581e+00 4.839654060418271619e+00 9.456197127833245730e+00 8.580483025532849695e+00 1.076716861403568615e+01 -5.377186201970593160e+00
2.280664357278773835e+01 1.471433385459975796e+01 3.431249683630226599e+01 -4.965491720129304731e+00 -2.405017276936294479e+01 7.764005677161957664e+00 -2.480810944190354519e+02
