# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
2.407485546118138942e+01 2.317081394846595188e+01 3.922136718491103835e+01 3.913943194589293029e+01 2.925832794742352405e+01 2.863887344923081457e+01 -3.929900802764265109e+02 -4.043999492238245921e+02 -4.066957836633633860e+02 -6.744903738766313381e+02
2.265800023044175404e+01 2.147323072822572954e+01 2.667755910279844755e+01 2.548287072277552312e+01 6.055996710150949980e+00 6.792574652564459470e+00 -3.814000277147892461e+02 -3.848605900827351434e+02 -3.871866247939828440e+02 -6.303041259026086891e+02
7.551846060931623583e+01 7.586655555680185614e+01 6.373078343626768572e+01 6.436644819416626717e+01 2.382357877230712617e+01 2.319824181126932672e+01 -4.130200901464634740e+02 -4.292475800181724708e+02 -4.326604109861812617e+02 -3.243379334377549185e+03
7.604115667930857470e+00 8.012325800858494773e+00 1.072812177948457979e+01 1.137432292225247110e+01 5.027545790348181498e+00 4.010324357092265757e+00 -3.906600968663303206e+02 -3.928053901051415551e+02 -3.950922080696798844e+02 -4.174345084573564577e+02
5.973904802636374001e+01 5.922646314101267251e+01 6.176575502668078599e+01 6.150097784341759422e+01 2.340045699625003195e+01 2.278268367605229017e+01 -7.465942556067535634e+02 -7.674192221639914351e+02 -8.043687250485385221e+02 -2.203705976092499895e+03
6.499551923843242207e+00 6.706000090174228490e+00 9.012000387098401788e+00 9.138961451239817180e+00 3.251596695236007140e+00 3.319129212556259034e+00 -3.760404876804391847e+02 -3.758366058158529199e+02 -3.778265195413523543e+02 -3.961870779114390757e+02
2.718603627361671471e+01 2.696938286072041890e+01 2.745207068784877791e+01 2.768603844027522953e+01 9.761124657313366981e+00 8.271615205855379571e+00 -3.961979744824323575e+02 -3.987204408071466446e+02 -4.019686785151400272e+02 -7.608111478071263036e+02
6.851517303454200203e+01 6.941207118581040447e+01 5.128503936684707298e+01 5.231727629708642979e+01 2.124518660430612726e+01 2.162673898011556517e+01 -4.257368203474990764e+02 -4.391916258885864295e+02 -4.414393179196754318e+02 -2.760631869544563415e+03
4.422041059361649928e+01 4.353848685488443238e+01 3.646658186492670950e+01 3.551937220843483090e+01 9.503508632873160167e+00 9.902825437796884955e+00 -4.167605215489424495e+02 -4.250258036060910172e+02 -4.219077814279906988e+02 -1.355183812168140776e+03
3.937893010199445598e+01 3.799924053635058385e+01 3.068678898334630745e+01 2.899945925612433939e+01 1.320602659309829008e+01 1.293580719815618352e+01 -4.273244790780736366e+02 -4.315906037208976045e+02 -4.338957525812892868e+02 -1.185217456841882949e+03
