# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
8.394089012449565246e+01 8.506427077699747485e+01 8.447437094643468924e+01 8.541082141642947079e+01 9.975314100728626343e+00 1.134794595921463767e+01 -4.575341067238659889e+02 -4.591795060594311622e+02 -4.608981511599891974e+02 -3.910748334918306227e+03
6.493402240352536126e+01 6.714128632538209729e+01 6.585624917231075415e+01 6.826469427767725051e+01 8.753990325380462068e+00 6.093053677097181264e+00 -4.065230054924747947e+02 -4.061897600212325301e+02 -4.085305525071901229e+02 -2.488575859291325742e+03
9.794877235687313544e+01 9.756630803622962844e+01 9.848608609646063883e+01 9.811155375365812858e+01 1.509985725749005248e+00 7.732297919384302221e-01 -5.954441668566230419e+02 -5.920919165000823341e+02 -6.204238687688676919e+02 -5.202903807986497668e+03
3.429397523361715372e+01 3.494151962534101585e+01 3.198720713396640747e+01 3.262877183004867021e+01 2.268893812679330768e+00 2.860623830157168257e+00 -3.978462256436115467e+02 -3.994232791245658518e+02 -4.015576182182226148e+02 -9.782804124906517700e+02
1.162884027679956347e+02 1.155515699509130343e+02 1.162897846954954559e+02 1.155527175079855198e+02 -8.183999967734173486e-01 3.280943157874714744e-02 -9.168064835363614975e+02 -9.177600697675349011e+02 -1.402933944621957835e+03 -7.165969727549019808e+03
9.969402402021530918e+01 1.016471838507030299e+02 9.645517097073356183e+01 9.842310798573596742e+01 2.814969470735175783e+00 4.019712199234124483e+00 -6.482590306933715283e+02 -6.475825028943773987e+02 -1.229024924961520128e+03 -5.359973152958786159e+03
5.342477991977042251e+01 5.323030057234268497e+01 4.765454126367348664e+01 4.747500260594762977e+01 8.414670831500865589e+00 8.191438253948753356e+00 -4.058369624116684804e+02 -4.089579971208286224e+02 -4.109617742207225888e+02 -1.819568296113430506e+03
4.814062406153643536e+01 4.858757571764325434e+01 6.011542888523079142e+01 6.065542123517941775e+01 1.553620551239812286e+01 1.478994399722514075e+01 -4.103604263441047237e+02 -4.245178216390171997e+02 -5.007879257453765263e+02 -1.565766125010807400e+03
5.502258118365428174e+01 5.372827428364686853e+01 5.123768494329603129e+01 5.007511690225142331e+01 8.195358377812272721e+00 6.435590471762773213e+00 -3.965971791606642682e+02 -3.985503701238819190e+02 -4.056410893436450920e+02 -1.895334530426421679e+03
5.186359959156648358e+01 5.191017423300787925e+01 4.929894690343684971e+01 4.933260421221623915e+01 2.975203214017452247e+00 3.211043976330822058e+00 -4.628570518406536962e+02 -4.639383339792213974e+02 -4.663315904017318871e+02 -1.778152953229712693e+03
3.464108285957412647e+01 3.451470816347917747e+01 4.163645956504220891e+01 4.157444848977104357e+01 8.821596755156612346e+00 8.614538715341657493e+00 -4.101011765831418074e+02 -4.130179288181357720e+02 -4.564467643849137630e+02 -9.942255585157236055e+02
1.983985379556549233e+01 2.098555779917822051e+01 1.879267425087040166e+01 1.993021540692000926e+01 3.331055271929359018e-01 1.349573108866233273e+00 -4.066213822033890892e+02 -4.081790191851064833e+02 -4.132808354941357720e+02 -5.968428160608992812e+02
8.392471064064783093e+01 8.298550400288949902e+01 8.791705539015190141e+01 8.706861453894231317e+01 7.699519336980318762e+00 7.128888019279465915e+00 -3.728929488016126470e+02 -3.762626733733862352e+02 -5.452239171256155714e+02 -3.891201606933906987e+03
5.892673082392070683e+01 6.030477978014422291e+01 6.090082224686185697e+01 6.228062916612147148e+01 3.526368096092306281e+00 2.289029804279931302e+00 -1.200775627198323036e+03 -1.201560453356978769e+03 -1.282992881944288911e+03 -2.155948818336873501e+03
2.594355171157113560e+01 2.512538267286146620e+01 2.313171361197498044e+01 2.216977283405317678e+01 3.361767100491798388e+00 3.576818107966270865e+00 -3.879622901674409263e+02 -3.908991683673584134e+02 -3.931086085744238403e+02 -7.243532018411739273e+02
6.180307180852464199e+01 6.124507104979315386e+01 6.175754310914071965e+01 6.121326867414693140e+01 2.124385073660391754e+00 1.582071458013819543e+00 -4.900816489236522102e+02 -4.921858854453146250e+02 -4.939131983565156929e+02 -2.280078515615754895e+03
5.848689206415756558e+01 5.830102904922421203e+01 5.785542081523950486e+01 5.766718638624693938e+01 7.848922995295185556e-01 8.083293649600402642e-01 -4.197050283824174244e+02 -4.201072629893099020e+02 -4.224715478137359810e+02 -2.108510818018559803e+03
5.224252594730338473e+01 5.262241721735370703e+01 5.199540050570228544e+01 5.239878751126229162e+01 3.294058197999297555e+00 2.898632779733191001e+00 -3.995521144859922629e+02 -4.011841651878039556e+02 -4.026052571749319213e+02 -1.756844796019175192e+03
8.379523527253765280e+01 8.397628940867836889e+01 7.009488741276388168e+01 7.059977564212725554e+01 2.189810835666273547e+01 2.092106732602714203e+01 -1.257671582977416392e+03 -1.260720929312102726e+03 -1.347753993913412387e+03 -3.916677288597618826e+03
7.726676819735038748e+01 7.921706609152107603e+01 7.551908401418209849e+01 7.744605024852579334e+01 -5.059522029959093725e-01 2.054609276426738518e+00 -4.081492226701414552e+02 -4.094676924670723679e+02 -4.181288092201990594e+02 -3.387577898293523049e+03
2.946388050071735165e+01 2.869458158018156624e+01 2.676403534240080262e+01 2.600035082896847527e+01 4.495662107561721577e+00 3.931309323130423472e+00 -3.811726250353276555e+02 -3.838292129876680860e+02 -3.859364955264503010e+02 -8.121722766455383180e+02
7.959473156621319845e+01 8.077529811865538534e+01 8.050494151310942925e+01 8.173799479706323723e+01 7.037083926899031283e+00 6.155481451316173747e+00 -4.334972880418443424e+02 -4.390053223990240667e+02 -4.411666565858180320e+02 -3.570366245161051211e+03
1.991557653858420096e+01 2.093498801463464432e+01 1.762497459061404470e+01 1.871422699909474829e+01 3.787898564234347010e+00 4.025590453776056066e+00 -3.906812957800738673e+02 -3.897465946660023519e+02 -3.965305821484899980e+02 -5.834494124363998253e+02
8.264115230145003466e+01 8.146951869695497805e+01 8.338248958320114923e+01 8.228039070378152076e+01 6.035237942402400080e+00 5.099619163518157805e+00 -4.222939468486139845e+02 -4.257558473146185065e+02 -4.274522267801748399e+02 -3.816080797092417470e+03
4.833477995766404689e+01 4.788410453981730086e+01 4.734382756671097781e+01 4.690667396568574787e+01 2.231103452808392174e+00 1.527484085898046962e+00 -3.908855136508290684e+02 -3.937592694154662354e+02 -3.960759292624945260e+02 -1.541994361752602344e+03
2.639855193975621006e+01 2.701855084418085085e+01 2.337596849669404619e+01 2.398825750255451084e+01 3.030871794281190912e+00 3.603562220501324465e+00 -3.820034277323534297e+02 -3.831698012576889028e+02 -3.853075468559587762e+02 -7.245302294990764267e+02
4.221119588819910717e+01 4.207500150700740704e+01 4.400795024312724024e+01 4.392613825626771273e+01 4.148324863873321888e+00 3.545711155555036687e+00 -3.961709850757615641e+02 -3.953433984252963000e+02 -3.975703847550033174e+02 -1.278237017569640784e+03
4.489495071922801372e+01 4.467068417902225974e+01 4.489423239217272510e+01 4.466844314591504883e+01 -3.012586694709922797e-01 1.497096678096398459e-01 -3.934756167590557538e+02 -3.938591829766025967e+02 -3.961820288051380317e+02 -1.386877086570528490e+03
7.088974648451247162e+01 7.222061769992069458e+01 6.972785345635520571e+01 7.095463051836446766e+01 1.535783929574067619e+00 3.876024227438549907e+00 -3.948782834887336435e+02 -3.972920635809695682e+02 -3.997570272328497936e+02 -2.900332968285086281e+03
4.969185355150062122e+01 4.884722436192398476e+01 5.658372680215988737e+01 5.587109439616483542e+01 1.332340776034811469e+01 1.321426517224622188e+01 -4.187756409245021700e+02 -4.235097635609560029e+02 -4.254135496661486400e+02 -1.615377539325365206e+03
