# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
4.438636515188975551e+01 4.464358297254641172e+01 3.478412997564651477e+01 3.484241358389743226e+01 1.000352479487890101e+01 1.087287903868414851e+01 -3.838551154166761421e+02 -3.871324197009847694e+02 -3.894563811377039428e+02 -1.365465799031455163e+03
2.540888593049231758e+01 2.581415891113440608e+01 1.956237093801286875e+01 2.000180791063092656e+01 6.186593016179966043e+00 6.446016373588750348e+00 -3.665317095757870902e+02 -3.689563641716619031e+02 -3.712131309553023470e+02 -6.839777975507462315e+02
3.008571552187103038e+01 3.045348980961726326e+01 2.302196374877726370e+01 2.339613731864444901e+01 7.924515503139835104e+00 8.221985535404957801e+00 -4.130673733748819245e+02 -4.149440995228729889e+02 -4.173121114239538656e+02 -8.401955508657058544e+02
4.460069592601212918e+01 4.571042704837517334e+01 3.463455752291914536e+01 3.595591102204172529e+01 1.052097200703014401e+01 1.081823083952101605e+01 -4.196995412325703114e+02 -4.326413110810802891e+02 -4.296058397005455731e+02 -1.406477052426502269e+03
2.818618516205203406e+01 2.863114866550175819e+01 2.265576659175103558e+01 2.305268704853392592e+01 5.956416123183903011e+00 6.508003580137631694e+00 -3.804633667275138578e+02 -3.850568703237710793e+02 -3.840965724384599298e+02 -7.733137441726503312e+02
4.563983800440247762e+01 4.498983186332091577e+01 3.514279632381040841e+01 3.444133372650852465e+01 1.209604392080067470e+01 1.165999220679695725e+01 -3.754826048152560816e+02 -3.791501816055811105e+02 -3.877697606059761597e+02 -1.410335857756891528e+03
4.970622361685383339e+01 4.835553788576894618e+01 4.016181185297116940e+01 3.897674733929441970e+01 1.249958938716810586e+01 1.071485446933744612e+01 -4.122581548884623999e+02 -4.234529007183110139e+02 -4.211403483097065532e+02 -1.629671787776216661e+03
2.880717515243789606e+01 2.935171565279073747e+01 2.248580597531151426e+01 2.316157546980099724e+01 6.956249933994632428e+00 7.003556155806175632e+00 -3.752005049623370496e+02 -3.824917962373222622e+02 -3.800328012235010533e+02 -7.841377146661740198e+02
6.056475879611991786e+01 6.212798451615643103e+01 4.526696841791050474e+01 4.683824879624007309e+01 1.547563891202697661e+01 1.687006408560463910e+01 -4.033811949085396122e+02 -4.083331928463445024e+02 -4.182127254093793454e+02 -2.228272557607732324e+03
5.425410975561526072e+01 5.357322935440195266e+01 4.358216684085712700e+01 4.288993825425772144e+01 1.270479430178538749e+01 1.214598231058735323e+01 -3.753121612449109534e+02 -3.888866219891904734e+02 -3.864192452653825285e+02 -1.831106477871543575e+03
8.047389810149537581e+00 7.056716690455608898e+00 6.442534242740519446e+00 5.648685743583371277e+00 3.167052676367496211e+00 1.612797910499010001e+00 -3.859679952233632321e+02 -3.899042550522372608e+02 -3.869228137332053734e+02 -4.157819949207721493e+02
7.536107875707415360e+01 7.727775790811494971e+01 5.684400128010810249e+01 5.867246868169702623e+01 1.923605759650440206e+01 2.116542889656161464e+01 -4.426343853996485223e+02 -4.505539465567149477e+02 -4.528209195482689893e+02 -3.223661428729505133e+03
3.974213118100546183e+01 3.900615770436882457e+01 3.164020565144137009e+01 3.087073362863552362e+01 1.004972129765284450e+01 9.529956973537908382e+00 -4.183267839518916276e+02 -4.272463218583159801e+02 -4.423947512807840781e+02 -1.186328117059685837e+03
1.858968674567289980e+01 1.825902891419896434e+01 1.482478692920158991e+01 1.432738202196699362e+01 4.290912674342774125e+00 4.531248053702997325e+00 -3.824988176804578757e+02 -3.837913037854680169e+02 -3.855925213816838095e+02 -5.516678418876950900e+02
3.125456950659643951e+01 3.035493875409902742e+01 2.320396529958005516e+01 2.197971535345101302e+01 9.270200455991892241e+00 9.226895418071338284e+00 -4.203418856882868795e+02 -4.215306757225312708e+02 -4.252230206614618737e+02 -9.041401626801798557e+02
4.550267898487911822e+01 4.694997084630978890e+01 3.338439877835740077e+01 3.493270604176660754e+01 1.230944341910406159e+01 1.334807610978117332e+01 -4.205035173314901158e+02 -4.245021037789657044e+02 -4.267817720609772891e+02 -1.448232300061959222e+03
3.008434733956482532e+01 3.039826298778884350e+01 2.392228923480976732e+01 2.425765030541106171e+01 6.725881996414992514e+00 6.929001991997066234e+00 -3.958041607330799820e+02 -3.979955694085701907e+02 -3.998866032771239247e+02 -8.400654330508795056e+02
1.079164687946612311e+01 1.157503375508384025e+01 8.514170061539132917e+00 9.419869567422329837e+00 2.310467528504722701e+00 2.522977660577569115e+00 -4.019108312419781441e+02 -4.062484035384692902e+02 -4.072833112754032072e+02 -4.583554552927411123e+02
1.001484507341768904e+01 1.001555978574292283e+01 8.126914052570398894e+00 8.176230107732338936e+00 2.294279525646536921e+00 2.106237497396656000e+00 -4.378085486896188741e+02 -4.400846617547614414e+02 -4.390185741649427769e+02 -4.857036244916312739e+02
3.339621096398499134e+01 3.261483551553369153e+01 2.584389758309911400e+01 2.507249659851907708e+01 9.040011818642245345e+00 8.299816784901844713e+00 -4.485267897774463677e+02 -4.530090852616474422e+02 -4.553294929012735679e+02 -1.000467104678930014e+03
2.354842049057593911e+01 2.061636569077536052e+01 1.775781062266177912e+01 1.481274734036099439e+01 9.028112007483988677e+00 6.398960757021123769e+00 -3.832049624971806452e+02 -3.856736904402221171e+02 -3.913074316497760492e+02 -6.579333413436846740e+02
2.593484425616934530e+01 2.529451152378255330e+01 2.014412732440137788e+01 1.936012218510314398e+01 6.839521998851400220e+00 6.687221313697850889e+00 -4.127487393516981342e+02 -4.146340776871509775e+02 -4.169491859415722388e+02 -7.449882373187990652e+02
2.431323476597732736e+01 2.490225114142666740e+01 1.926182952849392294e+01 1.993516714249527766e+01 5.435987087793762385e+00 5.656058337952913462e+00 -3.895200465516261374e+02 -3.938160383946570846e+02 -3.920790307051368586e+02 -6.810621787254866604e+02
4.459815814906612985e+01 4.451919108596482744e+01 3.362949752008008630e+01 3.352176591751872081e+01 1.212719588739569510e+01 1.213509066082207610e+01 -4.201273865496190751e+02 -4.238120980692777380e+02 -4.260734956752244784e+02 -1.407912120039135971e+03
